date_prediction,y_true,y_pred,signal_filtered,trade_return,cumulative_return
2023-01-03,2,2,2,0.01855062511822735,1.0185506251182272
2023-01-04,2,2,2,0.010153236979514015,1.0288922109906848
2023-01-05,2,2,2,0.029187757541394146,1.0589232673813098
2023-01-06,2,2,2,0.019134402323443888,1.0791851312090395
2023-01-09,2,2,2,0.023401265625312657,1.1044394291233501
2023-01-10,2,2,2,0.020371266923678,1.1269382595350563
2023-01-11,1,2,2,0.007426417121830696,1.1353073731209136
2023-01-12,0,2,2,0.001958251588838389,1.1375305905881474
2023-01-13,0,2,2,-0.017561489970283155,1.1175538585306435
2023-01-17,1,2,2,-0.004600351146720199,1.1124127183560304
2023-01-18,2,2,2,0.02314919561530444,1.1381641779782068
2023-01-19,2,2,2,0.030290944908761535,1.1726402463904706
2023-01-20,2,2,2,0.01097763488034614,1.1855130628613442
2023-01-23,2,2,2,0.010104923480161909,1.1974925816462905
2023-01-24,2,2,2,0.013345973455864241,1.2134742858545362
2023-01-25,1,2,2,0.00038594719398639686,1.2139426228501364
2023-01-26,1,2,2,0.003982377799360623,1.2187770010010723
2023-01-27,2,2,1,0.0,1.2187770010010723
2023-01-30,2,2,2,0.04031832218028478,1.2679160447933548
2023-01-31,2,2,2,0.01468868208263219,1.2865400604827928
2023-02-01,1,2,2,-0.001973650988805072,1.2840008794202835
2023-02-02,1,2,2,-0.0037704955568525216,1.2791595598094347
2023-02-03,1,2,2,-0.004501440179915956,1.273401499570385
2023-02-06,1,2,2,-0.007195208452006368,1.2642391103378787
2023-02-07,0,2,2,-0.0176609123589097,1.2419114942094955
2023-02-08,1,2,2,0.0047185131175803,1.2477714698857967
2023-02-09,2,2,2,0.013384756293642044,1.2644725869203775
2023-02-10,2,2,2,0.01396912260831761,1.2821361595219247
2023-02-13,0,2,1,0.0,1.2821361595219247
2023-02-14,0,2,2,-0.013790619863970248,1.264454707132107
2023-02-15,0,0,1,0.0,1.264454707132107
2023-02-16,0,0,1,0.0,1.264454707132107
2023-02-17,0,2,1,0.0,1.264454707132107
2023-02-21,1,2,1,0.0,1.264454707132107
2023-02-22,1,2,1,0.0,1.264454707132107
2023-02-23,0,0,1,0.0,1.264454707132107
2023-02-24,1,2,2,-0.0046977225168689015,1.2585146497828517
2023-02-27,1,2,2,-0.00022346533114711283,1.2582334153898844
2023-02-28,2,0,1,0.0,1.2582334153898844
2023-03-01,2,2,1,0.0,1.2582334153898844
2023-03-02,1,2,2,0.0012608837223848253,1.2598199014223102
2023-03-03,0,0,1,0.0,1.2598199014223102
2023-03-06,0,0,1,0.0,1.2598199014223102
2023-03-07,0,2,2,-0.03130166683692455,1.2203854385934618
2023-03-08,0,2,1,0.0,1.2203854385934618
2023-03-09,1,2,2,0.0002475475934080936,1.220687542071816
2023-03-10,1,2,2,0.007856826607552485,1.2302782724318737
2023-03-13,2,2,2,0.027107501314015476,1.2636280423184254
2023-03-14,1,2,2,-0.0006761802413094487,1.2627736020038451
2023-03-15,2,2,1,0.0,1.2627736020038451
2023-03-16,2,2,1,0.0,1.2627736020038451
2023-03-17,1,2,2,0.005190693727938757,1.269328273019573
2023-03-20,1,2,2,-0.0007212570211195349,1.268412761090552
2023-03-21,1,0,1,0.0,1.268412761090552
2023-03-22,2,2,2,0.010302354068122637,1.281480398459832
2023-03-23,1,2,2,0.005710723727038473,1.288798578977051
2023-03-24,2,2,2,0.01430879163611827,1.307239729304559
2023-03-27,2,2,2,0.018428534363845537,1.331330241577832
2023-03-28,2,2,2,0.034759670932371804,1.3776068426773926
2023-03-29,2,2,2,0.024008010711659842,1.4106804425128474
2023-03-30,2,2,2,0.012286375525849496,1.4280125921765319
2023-03-31,1,2,1,0.0,1.4280125921765319
2023-04-03,1,2,2,-0.004725348514430456,1.4212647349955025
2023-04-04,1,2,2,0.0010778719625759807,1.4227966764047522
2023-04-05,1,2,2,0.004579032022784024,1.4293117079479203
2023-04-06,1,2,2,0.0009549093198935516,1.4306765710188727
2023-04-10,2,2,2,0.009031238588706471,1.4435973524750167
2023-04-11,1,2,2,0.006984817427795647,1.4536806164213039
2023-04-12,2,2,2,0.014508944086638286,1.4747719872047906
2023-04-13,1,2,2,0.0020862139238969415,1.4778486770590702
2023-04-14,1,2,2,0.004079591809520235,1.4838776964177107
2023-04-17,1,2,2,-0.005186250654706364,1.4761819347431602
2023-04-18,1,2,2,-0.005138571616939552,1.4685964681518502
2023-04-19,1,2,2,-0.004207460882742899,1.462417405959567
2023-04-20,0,2,2,-0.01408307824365882,1.4418220672065498
