date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2023-03-15,2,2,2,1,0.0,1.0461225745046376
2023-03-16,2,2,2,2,0.010754312214176083,1.0573729032851582
2023-03-17,1,2,2,1,0.0,1.0573729032851582
2023-03-20,1,2,2,1,0.0,1.0573729032851582
2023-03-21,1,2,1,1,0.0,1.0573729032851582
2023-03-22,2,2,2,2,0.010302354068122637,1.0682663333168407
2023-03-23,1,2,1,1,0.0,1.0682663333168407
2023-03-24,2,2,2,1,0.0,1.0682663333168407
2023-03-27,2,2,2,2,0.018428534363845537,1.0879529161501094
2023-03-28,2,2,1,1,0.0,1.0879529161501094
2023-03-29,2,2,2,1,0.0,1.0879529161501094
2023-03-30,2,2,2,2,0.012286375525849496,1.1013199142323726
2023-03-31,1,1,1,1,0.0,1.1013199142323726
2023-04-03,1,1,1,1,0.0,1.1013199142323726
2023-04-04,1,2,2,2,0.0010778719625759807,1.1025069960897502
2023-04-05,1,2,2,1,0.0,1.1025069960897502
2023-04-06,1,1,1,1,0.0,1.1025069960897502
2023-04-10,2,1,1,1,0.0,1.1025069960897502
2023-04-11,1,1,1,1,0.0,1.1025069960897502
2023-04-12,2,1,1,1,0.0,1.1025069960897502
2023-04-13,1,1,1,1,0.0,1.1025069960897502
2023-04-14,1,1,1,1,0.0,1.1025069960897502
2023-04-17,1,1,1,1,0.0,1.1025069960897502
2023-04-18,1,1,1,1,0.0,1.1025069960897502
2023-04-19,1,1,1,1,0.0,1.1025069960897502
2023-04-20,0,1,1,1,0.0,1.1025069960897502
2023-04-21,0,1,1,1,0.0,1.1025069960897502
2023-04-24,1,1,1,1,0.0,1.1025069960897502
2023-04-25,2,1,1,1,0.0,1.1025069960897502
2023-04-26,2,1,1,1,0.0,1.1025069960897502
2023-04-27,1,2,2,2,-0.0038134666131865867,1.0983026224693573
2023-04-28,0,1,1,1,0.0,1.0983026224693573
2023-05-01,0,1,1,1,0.0,1.0983026224693573
2023-05-02,1,1,1,1,0.0,1.0983026224693573
2023-05-03,2,1,1,1,0.0,1.0983026224693573
2023-05-04,2,1,1,1,0.0,1.0983026224693573
2023-05-05,1,2,1,1,0.0,1.0983026224693573
2023-05-08,1,1,1,1,0.0,1.0983026224693573
2023-05-09,1,1,1,1,0.0,1.0983026224693573
2023-05-10,1,2,1,1,0.0,1.0983026224693573
2023-05-11,1,1,1,1,0.0,1.0983026224693573
2023-05-12,2,1,1,1,0.0,1.0983026224693573
2023-05-15,2,1,1,1,0.0,1.0983026224693573
2023-05-16,2,1,1,1,0.0,1.0983026224693573
2023-05-17,2,1,1,1,0.0,1.0983026224693573
2023-05-18,0,1,1,1,0.0,1.0983026224693573
2023-05-19,0,1,1,1,0.0,1.0983026224693573
2023-05-22,0,1,1,1,0.0,1.0983026224693573
2023-05-23,2,1,1,1,0.0,1.0983026224693573
2023-05-24,2,1,1,1,0.0,1.0983026224693573
2023-05-25,1,1,1,1,0.0,1.0983026224693573
2023-05-26,1,2,2,2,-0.006092122364463339,1.091611628500063
2023-05-30,2,1,1,1,0.0,1.091611628500063
2023-05-31,2,1,1,1,0.0,1.091611628500063
2023-06-01,2,2,2,2,0.014885046229175991,1.1078603180545925
2023-06-02,1,1,1,1,0.0,1.1078603180545925
2023-06-05,1,1,1,1,0.0,1.1078603180545925
2023-06-06,1,1,1,1,0.0,1.1078603180545925
2023-06-07,2,1,1,1,0.0,1.1078603180545925
2023-06-08,2,1,1,1,0.0,1.1078603180545925
2023-06-09,2,1,1,1,0.0,1.1078603180545925
2023-06-12,2,1,1,1,0.0,1.1078603180545925
2023-06-13,2,1,1,1,0.0,1.1078603180545925
2023-06-14,1,1,1,1,0.0,1.1078603180545925
2023-06-15,0,1,1,1,0.0,1.1078603180545925
2023-06-16,1,1,1,1,0.0,1.1078603180545925
2023-06-20,0,1,1,1,0.0,1.1078603180545925
2023-06-21,0,1,1,1,0.0,1.1078603180545925
2023-06-22,1,1,1,1,0.0,1.1078603180545925
2023-06-23,1,1,1,1,0.0,1.1078603180545925
2023-06-26,2,1,1,1,0.0,1.1078603180545925
2023-06-27,2,1,1,1,0.0,1.1078603180545925
2023-06-28,2,1,1,1,0.0,1.1078603180545925
2023-06-29,2,1,1,1,0.0,1.1078603180545925
2023-06-30,0,1,1,1,0.0,1.1078603180545925
2023-07-03,0,1,1,1,0.0,1.1078603180545925
2023-07-05,0,1,1,1,0.0,1.1078603180545925
2023-07-06,1,1,1,1,0.0,1.1078603180545925
2023-07-07,2,1,1,1,0.0,1.1078603180545925
2023-07-10,2,1,1,1,0.0,1.1078603180545925
2023-07-11,2,1,1,1,0.0,1.1078603180545925
2023-07-12,2,1,1,1,0.0,1.1078603180545925
2023-07-13,2,1,1,1,0.0,1.1078603180545925
2023-07-14,2,1,1,1,0.0,1.1078603180545925
2023-07-17,1,1,1,1,0.0,1.1078603180545925
2023-07-18,1,1,1,1,0.0,1.1078603180545925
2023-07-19,1,1,1,1,0.0,1.1078603180545925
2023-07-20,1,1,1,1,0.0,1.1078603180545925
2023-07-21,1,1,1,1,0.0,1.1078603180545925
2023-07-24,1,1,1,1,0.0,1.1078603180545925
2023-07-25,1,1,1,1,0.0,1.1078603180545925
2023-07-26,1,0,0,0,-0.004863406347511907,1.1024723431516092
2023-07-27,2,0,0,1,0.0,1.1024723431516092
2023-07-28,0,0,0,1,0.0,1.1024723431516092
2023-07-31,0,0,0,0,0.01897375984099066,1.123390388621902
2023-08-01,0,0,0,1,0.0,1.123390388621902
2023-08-02,1,1,1,1,0.0,1.123390388621902
2023-08-03,1,1,1,1,0.0,1.123390388621902
2023-08-04,1,1,1,1,0.0,1.123390388621902
2023-08-07,0,1,1,1,0.0,1.123390388621902
2023-08-08,1,1,1,1,0.0,1.123390388621902
2023-08-09,1,1,1,1,0.0,1.123390388621902
2023-08-10,1,1,1,1,0.0,1.123390388621902
2023-08-11,0,0,1,1,0.0,1.123390388621902
2023-08-14,0,1,1,1,0.0,1.123390388621902
2023-08-15,0,1,1,1,0.0,1.123390388621902
2023-08-16,1,1,1,1,0.0,1.123390388621902
2023-08-17,1,1,1,1,0.0,1.123390388621902
2023-08-18,2,1,1,1,0.0,1.123390388621902
2023-08-21,1,1,1,1,0.0,1.123390388621902
2023-08-22,1,1,1,1,0.0,1.123390388621902
2023-08-23,1,1,1,1,0.0,1.123390388621902
2023-08-24,2,1,1,1,0.0,1.123390388621902
2023-08-25,2,1,1,1,0.0,1.123390388621902
2023-08-28,2,1,1,1,0.0,1.123390388621902
2023-08-29,1,1,1,1,0.0,1.123390388621902
2023-08-30,1,1,1,1,0.0,1.123390388621902
2023-08-31,0,0,0,0,0.0024025941951244453,1.1260894398484638
2023-09-01,0,1,1,1,0.0,1.1260894398484638
2023-09-05,0,1,1,1,0.0,1.1260894398484638
2023-09-06,1,1,1,1,0.0,1.1260894398484638
2023-09-07,1,1,1,1,0.0,1.1260894398484638
2023-09-08,1,1,1,1,0.0,1.1260894398484638
2023-09-11,1,1,1,1,0.0,1.1260894398484638
2023-09-12,1,1,1,1,0.0,1.1260894398484638
2023-09-13,1,1,1,1,0.0,1.1260894398484638
2023-09-14,0,1,1,1,0.0,1.1260894398484638
2023-09-15,0,1,1,1,0.0,1.1260894398484638
2023-09-18,0,1,1,1,0.0,1.1260894398484638
2023-09-19,0,1,1,1,0.0,1.1260894398484638
2023-09-20,0,1,1,1,0.0,1.1260894398484638
2023-09-21,0,1,1,1,0.0,1.1260894398484638
2023-09-22,0,1,1,1,0.0,1.1260894398484638
2023-09-25,0,1,1,1,0.0,1.1260894398484638
2023-09-26,1,1,1,1,0.0,1.1260894398484638
2023-09-27,1,1,1,1,0.0,1.1260894398484638
2023-09-28,0,1,1,1,0.0,1.1260894398484638
2023-09-29,1,2,2,2,-0.005666866243236392,1.1197080416149214
2023-10-02,1,1,1,1,0.0,1.1197080416149214
2023-10-03,2,2,1,1,0.0,1.1197080416149214
2023-10-04,2,2,1,1,0.0,1.1197080416149214
2023-10-05,2,1,1,1,0.0,1.1197080416149214
2023-10-06,2,1,1,1,0.0,1.1197080416149214
2023-10-10,1,1,1,1,0.0,1.1197080416149214
2023-10-11,1,1,1,1,0.0,1.1197080416149214
2023-10-12,1,1,1,1,0.0,1.1197080416149214
2023-10-13,1,1,1,1,0.0,1.1197080416149214
2023-10-16,0,1,1,1,0.0,1.1197080416149214
2023-10-17,0,1,1,1,0.0,1.1197080416149214
2023-10-18,0,1,1,1,0.0,1.1197080416149214
2023-10-19,1,1,1,1,0.0,1.1197080416149214
2023-10-20,0,2,2,2,-0.00885149599818751,1.1097969503654286
2023-10-23,0,2,2,1,0.0,1.1097969503654286
2023-10-24,0,1,1,1,0.0,1.1097969503654286
2023-10-25,1,1,1,1,0.0,1.1097969503654286
2023-10-26,2,1,1,1,0.0,1.1097969503654286
2023-10-27,2,1,1,1,0.0,1.1097969503654286
2023-10-30,2,1,1,1,0.0,1.1097969503654286
2023-10-31,2,2,2,2,0.03923411863355759,1.1533388555752262
2023-11-01,2,1,1,1,0.0,1.1533388555752262
2023-11-02,2,2,2,1,0.0,1.1533388555752262
2023-11-03,1,1,1,1,0.0,1.1533388555752262
2023-11-06,1,1,1,1,0.0,1.1533388555752262
2023-11-07,2,2,1,1,0.0,1.1533388555752262
2023-11-08,1,1,1,1,0.0,1.1533388555752262
2023-11-09,2,1,1,1,0.0,1.1533388555752262
2023-11-10,2,1,1,1,0.0,1.1533388555752262
2023-11-13,2,1,1,1,0.0,1.1533388555752262
2023-11-14,1,1,1,1,0.0,1.1533388555752262
2023-11-15,2,1,1,1,0.0,1.1533388555752262
2023-11-16,1,1,1,1,0.0,1.1533388555752262
2023-11-17,2,1,1,1,0.0,1.1533388555752262
2023-11-20,1,1,1,1,0.0,1.1533388555752262
2023-11-21,1,1,1,1,0.0,1.1533388555752262
2023-11-22,1,1,1,1,0.0,1.1533388555752262
2023-11-24,1,1,1,1,0.0,1.1533388555752262
2023-11-27,1,1,1,1,0.0,1.1533388555752262
2023-11-28,2,1,1,1,0.0,1.1533388555752262
2023-11-29,1,1,1,1,0.0,1.1533388555752262
2023-11-30,1,1,1,1,0.0,1.1533388555752262
2023-12-01,0,1,1,1,0.0,1.1533388555752262
2023-12-04,1,1,1,1,0.0,1.1533388555752262
2023-12-05,2,1,1,1,0.0,1.1533388555752262
2023-12-06,2,1,1,1,0.0,1.1533388555752262
2023-12-07,2,1,1,1,0.0,1.1533388555752262
2023-12-08,2,1,1,1,0.0,1.1533388555752262
2023-12-11,2,1,1,1,0.0,1.1533388555752262
2023-12-12,2,1,1,1,0.0,1.1533388555752262
2023-12-13,1,1,1,1,0.0,1.1533388555752262
2023-12-14,2,1,1,1,0.0,1.1533388555752262
2023-12-15,1,1,1,1,0.0,1.1533388555752262
2023-12-18,1,1,1,1,0.0,1.1533388555752262
2023-12-19,1,1,1,1,0.0,1.1533388555752262
2023-12-20,2,1,1,1,0.0,1.1533388555752262
2023-12-21,1,1,1,1,0.0,1.1533388555752262
2023-12-22,1,1,1,1,0.0,1.1533388555752262
2023-12-26,1,1,1,1,0.0,1.1533388555752262
2023-12-27,0,1,1,1,0.0,1.1533388555752262
2023-12-28,0,1,1,1,0.0,1.1533388555752262
2023-12-29,0,1,1,1,0.0,1.1533388555752262
2024-01-02,0,1,1,1,0.0,1.1533388555752262
2024-01-03,2,0,0,0,-0.012482965249888147,1.138941766719735
2024-01-04,2,1,1,1,0.0,1.138941766719735
2024-01-05,2,0,1,1,0.0,1.138941766719735
2024-01-08,1,0,1,1,0.0,1.138941766719735
2024-01-09,1,1,1,1,0.0,1.138941766719735
2024-01-10,1,1,1,1,0.0,1.138941766719735
2024-01-11,0,1,1,1,0.0,1.138941766719735
2024-01-12,1,1,1,1,0.0,1.138941766719735
2024-01-16,2,0,0,0,-0.015491059221305954,1.1212983523618607
2024-01-17,2,0,0,1,0.0,1.1212983523618607
2024-01-18,2,0,0,1,0.0,1.1212983523618607
2024-01-19,1,1,1,1,0.0,1.1212983523618607
2024-01-22,2,1,1,1,0.0,1.1212983523618607
2024-01-23,1,1,1,1,0.0,1.1212983523618607
2024-01-24,2,0,0,0,-0.012196726638511091,1.1076221828778903
2024-01-25,1,0,0,1,0.0,1.1076221828778903
2024-01-26,0,0,0,1,0.0,1.1076221828778903
2024-01-29,1,1,1,1,0.0,1.1076221828778903
2024-01-30,1,0,0,0,-0.006830426778239359,1.1000566506597893
2024-01-31,2,1,1,1,0.0,1.1000566506597893
2024-02-01,2,1,1,1,0.0,1.1000566506597893
2024-02-02,1,1,1,1,0.0,1.1000566506597893
2024-02-05,2,1,1,1,0.0,1.1000566506597893
2024-02-06,2,1,1,1,0.0,1.1000566506597893
2024-02-07,1,1,1,1,0.0,1.1000566506597893
2024-02-08,0,1,1,1,0.0,1.1000566506597893
2024-02-09,1,1,1,1,0.0,1.1000566506597893
2024-02-12,1,1,1,1,0.0,1.1000566506597893
2024-02-13,2,1,1,1,0.0,1.1000566506597893
2024-02-14,1,0,0,0,-0.0009898186455390787,1.098967794075817
2024-02-15,0,1,1,1,0.0,1.098967794075817
2024-02-16,2,1,1,1,0.0,1.098967794075817
2024-02-20,2,1,1,1,0.0,1.098967794075817
2024-02-21,2,2,2,2,0.017610097536677943,1.11832072411916
2024-02-22,1,1,1,1,0.0,1.11832072411916
2024-02-23,1,1,1,1,0.0,1.11832072411916
2024-02-26,1,1,1,1,0.0,1.11832072411916
2024-02-27,2,1,1,1,0.0,1.11832072411916
2024-02-28,2,1,1,1,0.0,1.11832072411916
2024-02-29,1,1,1,1,0.0,1.11832072411916
2024-03-01,1,0,0,0,0.006291572646030603,1.1253567201965173
2024-03-04,1,1,1,1,0.0,1.1253567201965173
2024-03-05,2,1,1,1,0.0,1.1253567201965173
2024-03-06,1,1,1,1,0.0,1.1253567201965173
2024-03-07,1,1,1,1,0.0,1.1253567201965173
2024-03-08,2,0,0,0,-0.00812307490567568,1.1162153632627556
2024-03-11,1,0,0,1,0.0,1.1162153632627556
2024-03-12,0,1,1,1,0.0,1.1162153632627556
2024-03-13,1,1,1,1,0.0,1.1162153632627556
2024-03-14,1,1,1,1,0.0,1.1162153632627556
2024-03-15,2,1,1,1,0.0,1.1162153632627556
2024-03-18,2,1,1,1,0.0,1.1162153632627556
2024-03-19,2,1,1,1,0.0,1.1162153632627556
2024-03-20,1,1,1,1,0.0,1.1162153632627556
2024-03-21,1,1,1,1,0.0,1.1162153632627556
2024-03-22,1,1,1,1,0.0,1.1162153632627556
2024-03-25,1,1,1,1,0.0,1.1162153632627556
2024-03-26,1,1,1,1,0.0,1.1162153632627556
2024-03-27,0,1,1,1,0.0,1.1162153632627556
2024-03-28,0,1,1,1,0.0,1.1162153632627556
2024-04-01,0,1,1,1,0.0,1.1162153632627556
2024-04-02,1,1,1,1,0.0,1.1162153632627556
2024-04-03,1,1,1,1,0.0,1.1162153632627556
2024-04-04,2,1,1,1,0.0,1.1162153632627556
2024-04-05,0,1,1,1,0.0,1.1162153632627556
2024-04-08,1,1,1,1,0.0,1.1162153632627556
2024-04-09,0,1,1,1,0.0,1.1162153632627556
2024-04-10,0,1,1,1,0.0,1.1162153632627556
2024-04-11,0,2,1,1,0.0,1.1162153632627556
2024-04-12,0,1,1,1,0.0,1.1162153632627556
2024-04-15,0,1,1,1,0.0,1.1162153632627556
2024-04-16,0,1,1,1,0.0,1.1162153632627556
2024-04-17,1,2,1,1,0.0,1.1162153632627556
2024-04-18,2,1,1,1,0.0,1.1162153632627556
2024-04-19,2,2,2,2,0.021017730758240014,1.1396756772360233
2024-04-22,1,1,1,1,0.0,1.1396756772360233
2024-04-23,1,1,1,1,0.0,1.1396756772360233
2024-04-24,2,1,1,1,0.0,1.1396756772360233
2024-04-25,1,2,1,1,0.0,1.1396756772360233
2024-04-26,0,1,1,1,0.0,1.1396756772360233
2024-04-29,0,1,1,1,0.0,1.1396756772360233
2024-04-30,2,1,1,1,0.0,1.1396756772360233
2024-05-01,2,1,1,1,0.0,1.1396756772360233
2024-05-02,2,1,1,1,0.0,1.1396756772360233
2024-05-03,2,1,1,1,0.0,1.1396756772360233
2024-05-06,1,1,1,1,0.0,1.1396756772360233
2024-05-07,1,1,1,1,0.0,1.1396756772360233
2024-05-08,1,1,1,1,0.0,1.1396756772360233
2024-05-09,1,1,1,1,0.0,1.1396756772360233
2024-05-10,2,1,1,1,0.0,1.1396756772360233
2024-05-13,2,1,1,1,0.0,1.1396756772360233
2024-05-14,2,1,1,1,0.0,1.1396756772360233
2024-05-15,1,1,1,1,0.0,1.1396756772360233
2024-05-16,1,1,1,1,0.0,1.1396756772360233
2024-05-17,1,1,1,1,0.0,1.1396756772360233
2024-05-20,1,1,1,1,0.0,1.1396756772360233
2024-05-21,1,1,1,1,0.0,1.1396756772360233
2024-05-22,1,1,1,1,0.0,1.1396756772360233
2024-05-23,1,1,1,1,0.0,1.1396756772360233
2024-05-24,0,1,1,1,0.0,1.1396756772360233
2024-05-28,1,1,1,1,0.0,1.1396756772360233
2024-05-29,1,1,1,1,0.0,1.1396756772360233
2024-05-30,2,1,1,1,0.0,1.1396756772360233
2024-05-31,2,1,1,1,0.0,1.1396756772360233
2024-06-03,2,0,1,1,0.0,1.1396756772360233
2024-06-04,2,1,1,1,0.0,1.1396756772360233
2024-06-05,1,1,1,1,0.0,1.1396756772360233
2024-06-06,1,1,1,1,0.0,1.1396756772360233
2024-06-07,2,1,1,1,0.0,1.1396756772360233
2024-06-10,2,1,1,1,0.0,1.1396756772360233
2024-06-11,2,1,1,1,0.0,1.1396756772360233
2024-06-12,2,1,1,1,0.0,1.1396756772360233
2024-06-13,2,1,1,1,0.0,1.1396756772360233
2024-06-14,1,1,1,1,0.0,1.1396756772360233
2024-06-17,1,1,1,1,0.0,1.1396756772360233
2024-06-18,1,1,1,1,0.0,1.1396756772360233
2024-06-20,1,1,1,1,0.0,1.1396756772360233
2024-06-21,1,1,1,1,0.0,1.1396756772360233
2024-06-24,1,1,1,1,0.0,1.1396756772360233
2024-06-25,1,1,1,1,0.0,1.1396756772360233
2024-06-26,1,1,1,1,0.0,1.1396756772360233
2024-06-27,1,1,1,1,0.0,1.1396756772360233
2024-06-28,2,1,1,1,0.0,1.1396756772360233
2024-07-01,2,1,1,1,0.0,1.1396756772360233
2024-07-02,2,1,1,1,0.0,1.1396756772360233
2024-07-03,1,1,1,1,0.0,1.1396756772360233
2024-07-05,2,1,1,1,0.0,1.1396756772360233
2024-07-08,1,1,1,1,0.0,1.1396756772360233
2024-07-09,1,1,1,1,0.0,1.1396756772360233
2024-07-10,1,1,1,1,0.0,1.1396756772360233
2024-07-11,2,1,1,1,0.0,1.1396756772360233
2024-07-12,1,1,1,1,0.0,1.1396756772360233
2024-07-15,0,1,1,1,0.0,1.1396756772360233
2024-07-16,0,1,1,1,0.0,1.1396756772360233
2024-07-17,1,0,0,0,0.004269633213473709,1.1445416743601384
2024-07-18,1,0,0,1,0.0,1.1445416743601384
2024-07-19,0,1,1,1,0.0,1.1445416743601384
2024-07-22,0,1,1,1,0.0,1.1445416743601384
2024-07-23,0,1,1,1,0.0,1.1445416743601384
2024-07-24,1,1,1,1,0.0,1.1445416743601384
2024-07-25,1,1,1,1,0.0,1.1445416743601384
2024-07-26,2,1,1,1,0.0,1.1445416743601384
2024-07-29,1,1,1,1,0.0,1.1445416743601384
2024-07-30,0,1,1,1,0.0,1.1445416743601384
2024-07-31,0,1,1,1,0.0,1.1445416743601384
2024-08-01,0,1,1,1,0.0,1.1445416743601384
2024-08-02,0,0,0,0,0.02750554692776231,1.1760229190950309
2024-08-05,2,1,1,1,0.0,1.1760229190950309
2024-08-06,2,0,0,1,0.0,1.1760229190950309
2024-08-07,2,0,0,0,-0.027866167269689393,1.1432516677185403
2024-08-08,2,1,1,1,0.0,1.1432516677185403
2024-08-09,2,0,0,1,0.0,1.1432516677185403
2024-08-12,2,1,1,1,0.0,1.1432516677185403
2024-08-13,2,1,1,1,0.0,1.1432516677185403
2024-08-14,2,1,1,1,0.0,1.1432516677185403
2024-08-15,2,0,0,0,-0.009723572265705,1.1321351775095914
2024-08-16,2,0,0,1,0.0,1.1321351775095914
2024-08-19,1,1,1,1,0.0,1.1321351775095914
2024-08-20,1,1,1,1,0.0,1.1321351775095914
2024-08-21,1,1,1,1,0.0,1.1321351775095914
2024-08-22,2,1,1,1,0.0,1.1321351775095914
2024-08-23,1,1,1,1,0.0,1.1321351775095914
2024-08-26,1,0,0,0,0.0044295161522514255,1.1371499885649021
2024-08-27,1,1,1,1,0.0,1.1371499885649021
2024-08-28,0,1,1,1,0.0,1.1371499885649021
2024-08-29,0,1,1,1,0.0,1.1371499885649021
2024-08-30,0,0,1,1,0.0,1.1371499885649021
2024-09-03,0,0,0,0,0.02179630598956183,1.1619356576716895
2024-09-04,0,1,1,1,0.0,1.1619356576716895
2024-09-05,1,0,0,1,0.0,1.1619356576716895
2024-09-06,2,0,0,0,-0.026941317989780837,1.1306315796346913
2024-09-09,2,0,0,1,0.0,1.1306315796346913
2024-09-10,2,1,1,1,0.0,1.1306315796346913
2024-09-11,2,0,0,0,-0.014216441207441886,1.1145580222555376
2024-09-12,1,0,0,1,0.0,1.1145580222555376
2024-09-13,1,1,1,1,0.0,1.1145580222555376
2024-09-16,2,1,1,1,0.0,1.1145580222555376
2024-09-17,2,1,1,1,0.0,1.1145580222555376
2024-09-18,2,1,1,1,0.0,1.1145580222555376
2024-09-19,1,1,1,1,0.0,1.1145580222555376
2024-09-20,1,0,0,0,-0.003456341744056036,1.1107057288370432
2024-09-23,1,1,1,1,0.0,1.1107057288370432
2024-09-24,1,1,1,1,0.0,1.1107057288370432
2024-09-25,1,0,1,1,0.0,1.1107057288370432
2024-09-26,1,0,0,0,0.0063738482361561846,1.1177851985876797
2024-09-27,1,0,1,1,0.0,1.1177851985876797
2024-09-30,0,1,1,1,0.0,1.1177851985876797
2024-10-01,1,1,1,1,0.0,1.1177851985876797
2024-10-02,1,1,1,1,0.0,1.1177851985876797
2024-10-03,2,2,2,2,0.008980786101690182,1.127823788363831
2024-10-04,1,2,2,1,0.0,1.127823788363831
2024-10-07,2,1,1,1,0.0,1.127823788363831
2024-10-08,2,1,1,1,0.0,1.127823788363831
2024-10-09,1,1,1,1,0.0,1.127823788363831
2024-10-10,2,1,1,1,0.0,1.127823788363831
2024-10-11,1,1,1,1,0.0,1.127823788363831
2024-10-15,2,1,1,1,0.0,1.127823788363831
2024-10-16,1,1,1,1,0.0,1.127823788363831
2024-10-17,1,1,1,1,0.0,1.127823788363831
2024-10-18,0,1,1,1,0.0,1.127823788363831
2024-10-21,1,1,1,1,0.0,1.127823788363831
2024-10-22,1,1,1,1,0.0,1.127823788363831
2024-10-23,1,1,1,1,0.0,1.127823788363831
2024-10-24,1,1,1,1,0.0,1.127823788363831
2024-10-25,1,1,1,1,0.0,1.127823788363831
2024-10-28,0,1,1,1,0.0,1.127823788363831
2024-10-29,0,1,1,1,0.0,1.127823788363831
2024-10-30,0,1,1,1,0.0,1.127823788363831
2024-10-31,2,1,1,1,0.0,1.127823788363831
2024-11-01,2,1,1,1,0.0,1.127823788363831
2024-11-04,2,1,1,1,0.0,1.127823788363831
2024-11-05,2,1,1,1,0.0,1.127823788363831
2024-11-06,2,1,1,1,0.0,1.127823788363831
2024-11-07,1,1,1,1,0.0,1.127823788363831
2024-11-08,1,1,1,1,0.0,1.127823788363831
2024-11-12,0,1,1,1,0.0,1.127823788363831
2024-11-13,0,1,1,1,0.0,1.127823788363831
2024-11-14,1,1,1,1,0.0,1.127823788363831
2024-11-15,1,1,1,1,0.0,1.127823788363831
2024-11-18,2,1,1,1,0.0,1.127823788363831
2024-11-19,2,1,1,1,0.0,1.127823788363831
2024-11-20,2,1,1,1,0.0,1.127823788363831
2024-11-21,2,1,1,1,0.0,1.127823788363831
2024-11-22,1,1,1,1,0.0,1.127823788363831
2024-11-25,1,1,1,1,0.0,1.127823788363831
2024-11-26,1,1,1,1,0.0,1.127823788363831
2024-11-27,2,1,1,1,0.0,1.127823788363831
2024-11-29,2,1,1,1,0.0,1.127823788363831
2024-12-02,1,1,1,1,0.0,1.127823788363831
2024-12-03,1,1,1,1,0.0,1.127823788363831
2024-12-04,1,1,1,1,0.0,1.127823788363831
2024-12-05,1,1,1,1,0.0,1.127823788363831
2024-12-06,1,1,1,1,0.0,1.127823788363831
2024-12-09,1,1,1,1,0.0,1.127823788363831
2024-12-10,1,0,0,0,-0.002681015471828301,1.1248000753377314
2024-12-11,1,0,1,1,0.0,1.1248000753377314
2024-12-12,1,0,1,1,0.0,1.1248000753377314
2024-12-13,0,1,1,1,0.0,1.1248000753377314
2024-12-16,0,1,1,1,0.0,1.1248000753377314
2024-12-17,0,0,0,0,0.019793007371335325,1.1470632515201695
2024-12-18,2,1,1,1,0.0,1.1470632515201695
