date_prediction,y_true,y_pred,signal_filtered,trade_return,cumulative_return
2023-01-03,2,0,0,-0.01855062511822735,0.9814493748817726
2023-01-04,2,0,0,-0.010153236979514015,0.9714844867952022
2023-01-05,2,0,0,-0.029187757541394146,0.9431290331393981
2023-01-06,2,0,0,-0.019134402323443888,0.9250828227763882
2023-01-09,2,0,0,-0.023401265625312657,0.9034347139151839
2023-01-10,2,0,0,-0.020371266923678,0.8850306042099011
2023-01-11,1,0,0,-0.007426417121830696,0.8784579977774526
2023-01-12,0,0,0,-0.001958251588838389,0.8767377560075772
2023-01-13,0,0,0,0.017561489970283155,0.8921345773162729
2023-01-17,1,0,0,0.004600351146720199,0.8962387096420587
2023-01-18,2,0,0,-0.02314919561530444,0.8754915044345466
2023-01-19,2,0,0,-0.030290944908761535,0.848972039505631
2023-01-20,2,0,0,-0.01097763488034614,0.8396523344323155
2023-01-23,2,0,0,-0.010104923480161909,0.8311677118429376
2023-01-24,2,0,1,0.0,0.8311677118429376
2023-01-25,1,2,2,0.00038594719398639686,0.8314884986890555
2023-01-26,1,1,1,0.0,0.8314884986890555
2023-01-27,2,0,0,-0.011951648334248385,0.8215508405587518
2023-01-30,2,0,1,0.0,0.8215508405587518
2023-01-31,2,0,0,-0.01468868208263219,0.8094833414470651
2023-02-01,1,0,0,0.001973650988805072,0.8110809790443334
2023-02-02,1,0,0,0.0037704955568525216,0.8141391562720677
2023-02-03,1,0,0,0.004501440179915956,0.8178039549821536
2023-02-06,1,0,1,0.0,0.8178039549821536
2023-02-07,0,0,0,0.0176609123589097,0.8322471189578632
2023-02-08,1,0,1,0.0,0.8322471189578632
2023-02-09,2,0,1,0.0,0.8322471189578632
2023-02-10,2,0,0,-0.01396912260831761,0.8206213569127216
2023-02-13,0,0,0,0.011331119285934308,0.8299199153964849
2023-02-14,0,0,0,0.013790619863970248,0.8413650254672562
2023-02-15,0,0,0,0.01651798827093746,0.8552626830895014
2023-02-16,0,0,0,0.022753177852230223,0.8747226270282125
2023-02-17,0,0,0,0.021583254393880567,0.8936019880114459
2023-02-21,1,0,0,0.006829553710185087,0.8997048907840981
2023-02-22,1,0,0,0.0022074537993671266,0.9016909477635686
2023-02-23,0,0,0,0.01051017000068697,0.9111678729126442
2023-02-24,1,0,0,0.0046977225168689015,0.9154482867458735
2023-02-27,1,0,0,0.00022346533114711283,0.9156528577004192
2023-02-28,2,0,0,-0.019014392930052845,0.8982422744765777
2023-03-01,2,0,0,-0.024555923848245398,0.8761851055872562
2023-03-02,1,0,0,-0.0012608837223848253,0.8750803380498251
2023-03-03,0,0,0,0.01325621761612693,0.8866805934426074
2023-03-06,0,0,0,0.03213595823216137,0.9151749239587471
2023-03-07,0,0,0,0.03130166683692455,0.9438214245260116
2023-03-08,0,0,0,0.034130675941867035,0.9760346877135003
2023-03-09,1,0,0,-0.0002475475934080936,0.9757930726754741
2023-03-10,1,0,0,-0.007856826607552485,0.968126435698612
2023-03-13,2,0,0,-0.027107501314015476,0.9418829470707787
2023-03-14,1,0,0,0.0006761802413094487,0.9425198297092143
2023-03-15,2,0,0,-0.015324052016940854,0.9280766068117521
2023-03-16,2,0,0,-0.010754312214176083,0.9180957812234254
2023-03-17,1,0,0,-0.005190693727938757,0.9133302272101819
2023-03-20,1,0,0,0.0007212570211195349,0.9139889730491578
2023-03-21,1,0,0,0.007964317107427068,0.921268271063213
2023-03-22,2,0,0,-0.010302354068122637,0.9117770391429926
2023-03-23,1,0,0,-0.005710723727038473,0.9065701323717897
2023-03-24,2,0,0,-0.01430879163611827,0.8935982092441536
2023-03-27,2,0,0,-0.018428534363845537,0.8771305039376269
2023-03-28,2,0,0,-0.034759670932371804,0.8466417362560096
2023-03-29,2,0,1,0.0,0.8466417362560096
2023-03-30,2,0,0,-0.012286375525849496,0.836239577948511
2023-03-31,1,0,0,0.004606655499665097,0.8400918455993052
2023-04-03,1,0,0,0.004725348514430456,0.844061572353893
2023-04-04,1,0,0,-0.0010778719625759807,0.8431517820503649
2023-04-05,1,0,0,-0.004579032022784024,0.8392909630402889
2023-04-06,1,0,0,-0.0009549093198935516,0.8384895162775794
2023-04-10,2,0,1,0.0,0.8384895162775794
2023-04-11,1,2,1,0.0,0.8384895162775794
2023-04-12,2,2,1,0.0,0.8384895162775794
2023-04-13,1,0,0,-0.0020862139238969415,0.8367402477736795
2023-04-14,1,0,0,-0.004079591809520235,0.8333266891121661
2023-04-17,1,0,0,0.005186250654706364,0.8376485301991584
2023-04-18,1,0,0,0.005138571616939552,0.841952847161411
2023-04-19,1,0,0,0.004207460882742899,0.8454953308309567
2023-04-20,0,0,0,0.01408307824365882,0.8574025077296972
2023-04-21,0,0,1,0.0,0.8574025077296972
2023-04-24,1,0,0,0.00040849046426752976,0.8577527484781439
2023-04-25,2,0,0,-0.024032169050851825,0.8371390894228843
2023-04-26,2,2,1,0.0,0.8371390894228843
2023-04-27,1,0,0,0.0038134666131865867,0.8403314913909918
2023-04-28,0,0,0,0.018882445973490165,0.8561990053770047
2023-05-01,0,0,0,0.025588644436056244,0.8781079772921019
2023-05-02,1,0,0,-0.0040465099740425985,0.8745547046037031
2023-05-03,2,0,0,-0.011579812305200757,0.8644275252737619
2023-05-04,2,0,0,-0.014269099332199442,0.8520929230501432
2023-05-05,1,0,0,-0.00033608624206708977,0.8518065463417434
2023-05-08,1,0,0,0.0018124171816204851,0.8533503751617499
2023-05-09,1,0,0,-0.001192025661268412,0.8523331596165041
2023-05-10,1,0,0,0.0003287747405647491,0.8526133852299317
2023-05-11,1,0,1,0.0,0.8526133852299317
2023-05-12,2,0,0,-0.008411558638313752,0.8454415777442589
2023-05-15,2,0,0,-0.014933714047323954,0.8328159949785078
2023-05-16,2,0,0,-0.019971308322665533,0.8161835699667445
2023-05-17,2,0,0,-0.008141797483926863,0.8095383686303668
2023-05-18,0,0,0,0.012498595539269885,0.819656461273398
2023-05-19,0,0,0,0.018306324565311716,0.8346613584855236
2023-05-22,0,0,0,0.009862568080660515,0.8428932629578837
2023-05-23,2,0,0,-0.014441915500177382,0.8307202696785772
2023-05-24,2,0,0,-0.021920946481803774,0.8125100951056035
2023-05-25,1,0,0,-0.0130659067039873,0.8018939140069058
2023-05-26,1,0,0,0.006092122364463339,0.8067791498543544
2023-05-30,2,0,0,-0.018273625449253185,0.7920363698496491
2023-05-31,2,0,0,-0.022479373367170187,0.7742318885714207
2023-06-01,2,0,0,-0.014885046229175991,0.7627074111179328
2023-06-02,1,0,0,0.0034677286759143993,0.7653522734787989
2023-06-05,1,0,0,-0.004712476872908793,0.7617455685904019
2023-06-06,1,0,0,-0.003503802720177356,0.7590765623950918
2023-06-07,2,0,0,-0.01673340861277173,0.7463746241081566
2023-06-08,2,0,1,0.0,0.7463746241081566
2023-06-09,2,0,0,-0.017151054654866816,0.7335735121370719
2023-06-12,2,0,0,-0.020030206628780654,0.718879883111566
2023-06-13,2,0,0,-0.009288163749204827,0.7122028090412166
2023-06-14,1,0,0,-0.008461804404747973,0.7061762881745978
2023-06-15,0,0,0,0.008389341712157385,0.7121006423651174
2023-06-16,1,0,0,0.009955552307426552,0.7191899975583355
2023-06-20,0,0,0,0.009200854732235302,0.7258071602507463
2023-06-21,0,0,0,0.008445427339629991,0.7319369118852271
2023-06-22,1,0,0,0.0007941733727162501,0.7325181966911545
2023-06-23,1,0,0,-0.006561090037707543,0.7277120788484046
2023-06-26,2,0,0,-0.015620912843075846,0.7163445518898601
2023-06-27,2,0,0,-0.016437410839586643,0.704569702187747
2023-06-28,2,0,0,-0.01798777729422838,0.691896059296533
2023-06-29,2,0,0,-0.013454045348525847,0.682587258338291
2023-06-30,0,0,0,0.0007999448783010756,0.6831332905195924
2023-07-03,0,0,0,0.00987523572478742,0.6898793927949229
2023-07-05,0,0,0,0.008385776922961207,0.6956645674866491
2023-07-06,1,0,0,-0.006272097555533321,0.6913012914534449
2023-07-07,2,0,0,-0.016642598276177843,0.6797962417719823
2023-07-10,2,0,0,-0.022793871184314602,0.6643010538054505
2023-07-11,2,0,0,-0.014903420782515385,0.6544006956743195
2023-07-12,2,0,0,-0.011321124701167728,0.6469921437940596
2023-07-13,2,0,0,-0.009964421827082414,0.6405452411544872
2023-07-14,2,0,0,-0.013383945118184479,0.6319722188011613
2023-07-17,1,0,0,-0.002670934980546654,0.6302842620952316
2023-07-18,1,0,0,0.004092254367456464,0.6328635456195298
2023-07-19,1,0,0,0.002426797439093448,0.6343993772513349
2023-07-20,1,0,0,-0.007186499923444782,0.6298402661752848
2023-07-21,1,0,0,-0.006703676818194735,0.6256180205837599
2023-07-24,1,0,0,0.003782951001956174,0.6279847029015692
2023-07-25,1,0,0,-0.0032337490985292314,0.625953957934671
2023-07-26,1,0,0,-0.004863406347511907,0.6229096894824013
2023-07-27,2,0,0,-0.008665697581821953,0.6175117424925601
2023-07-28,0,0,0,0.015023218835244465,0.626788756533359
2023-07-31,0,0,0,0.01897375984099066,0.6386812958708561
2023-08-01,0,0,0,0.02156565839228101,0.6524548785191463
2023-08-02,1,0,0,-0.0011188495863491263,0.6517248796482037
2023-08-03,1,0,0,0.0005575999924510874,0.6520882814361758
2023-08-04,1,0,0,0.002304545685014892,0.6535910486714083
2023-08-07,0,0,0,0.010979422970001939,0.6607671012441788
2023-08-08,1,0,0,0.007852210536825279,0.6659555836389558
2023-08-09,1,0,0,-0.004926518081677663,0.6626747414145643
2023-08-10,1,0,0,0.0069302735396787035,0.6672672586404031
2023-08-11,0,0,0,0.013377925689760668,0.6761939104417047
2023-08-14,0,0,0,0.026585253835612103,0.6941706971928927
2023-08-15,0,0,0,0.015356479123556992,0.7048307150125204
2023-08-16,1,0,0,0.0010353580482985272,0.7055604671659965
2023-08-17,1,0,0,-0.003933301134004067,0.7027852853803841
2023-08-18,2,1,1,0.0,0.7027852853803841
2023-08-21,1,0,1,0.0,0.7027852853803841
2023-08-22,1,0,0,-0.004139019967499479,0.6998764430513299
2023-08-23,1,0,0,0.0006085890640210599,0.7003023802007369
2023-08-24,2,0,0,-0.027721944422222675,0.6808886365380619
2023-08-25,2,0,0,-0.024776972886969523,0.6640182772515126
2023-08-28,2,0,0,-0.016770786765100278,0.6528821683155983
2023-08-29,1,0,0,-0.004033265784735146,0.6502489210046672
2023-08-30,1,0,0,-0.00019931965270145722,0.6501193136155631
2023-08-31,0,0,0,0.0024025941951244453,0.6516812865045941
2023-09-01,0,0,0,0.011136536813210043,0.6589387591422327
2023-09-05,0,0,0,0.008748350074727119,0.6647033860850152
2023-09-06,1,0,0,-0.004922198859895621,0.6614315838358588
2023-09-07,1,0,0,-0.002417305520497897,0.6598327016168206
2023-09-08,1,0,0,-0.0022321320985788052,0.6583598678638498
2023-09-11,1,0,0,-0.003930984760266184,0.6557718652565061
2023-09-12,1,0,0,0.002595324498184553,0.6574738060436264
2023-09-13,1,0,0,0.003113675042628865,0.6595209658246866
2023-09-14,0,0,0,0.013573483611510175,0.6684729628457553
2023-09-15,0,0,0,0.010812622644418002,0.6757009087410025
2023-09-18,0,0,0,0.027737500615349766,0.6944431631129985
2023-09-19,0,0,0,0.027878381006481556,0.7138031142016088
2023-09-20,0,0,0,0.0147108834294286,0.7243037886061917
2023-09-21,0,0,0,0.013041620056293302,0.7337498834225274
2023-09-22,0,1,1,0.0,0.7337498834225274
2023-09-25,0,1,1,0.0,0.7337498834225274
2023-09-26,1,0,1,0.0,0.7337498834225274
2023-09-27,1,2,2,0.00324724280790606,0.7361325474542731
2023-09-28,0,0,0,0.01633834844498833,0.748159737516278
2023-09-29,1,0,0,0.005666866243236392,0.7523994586773576
2023-10-02,1,0,0,0.007042315262763756,0.7576980928688962
2023-10-03,2,0,1,0.0,0.7576980928688962
2023-10-04,2,0,1,0.0,0.7576980928688962
2023-10-05,2,0,1,0.0,0.7576980928688962
2023-10-06,2,0,0,-0.015887245053382848,0.7456603575910072
2023-10-10,1,0,0,0.006989162501529296,0.7508718990011592
