date_prediction,action_rl,trade_return,cumulative_return,y_true,y_pred_lgbm
2023-01-03 00:00:00,2,0.01855062511822735,1.0185506251182272,,
2023-01-04 00:00:00,2,0.010153236979514015,1.0288922109906848,,
2023-01-05 00:00:00,2,0.029187757541394146,1.0589232673813098,,
2023-01-06 00:00:00,2,0.019134402323443888,1.0791851312090395,,
2023-01-09 00:00:00,2,0.023401265625312657,1.1044394291233501,,
2023-01-10 00:00:00,2,0.020371266923678,1.1269382595350563,,
2023-01-11 00:00:00,2,0.007426417121830696,1.1353073731209136,,
2023-01-12 00:00:00,2,0.001958251588838389,1.1375305905881474,,
2023-01-13 00:00:00,2,-0.017561489970283155,1.1175538585306435,,
2023-01-17 00:00:00,2,-0.004600351146720199,1.1124127183560304,,
2023-01-18 00:00:00,2,0.02314919561530444,1.1381641779782068,,
2023-01-19 00:00:00,2,0.030290944908761535,1.1726402463904706,,
2023-01-20 00:00:00,2,0.01097763488034614,1.1855130628613442,,
2023-01-23 00:00:00,2,0.010104923480161909,1.1974925816462905,,
2023-01-24 00:00:00,2,0.013345973455864241,1.2134742858545362,,
2023-01-25 00:00:00,2,0.00038594719398639686,1.2139426228501364,,
2023-01-26 00:00:00,0,-0.003982377799360623,1.2091082446992005,,
2023-01-27 00:00:00,2,0.011951648334248385,1.2235590812378856,,
2023-01-30 00:00:00,2,0.04031832218028478,1.2728909304818479,,
2023-01-31 00:00:00,2,0.01468868208263219,1.2915880206855617,,
2023-02-01 00:00:00,0,0.001973650988805072,1.2941371646597166,,
2023-02-02 00:00:00,0,0.0037704955568525216,1.2990167030890238,,
2023-02-03 00:00:00,0,0.004501440179915956,1.3048641490706907,,
2023-02-06 00:00:00,2,-0.007195208452006368,1.2954753795165772,,
2023-02-07 00:00:00,2,-0.0176609123589097,1.2725961023758097,,
2023-02-08 00:00:00,2,0.0047185131175803,1.2786008637782513,,
2023-02-09 00:00:00,2,0.013384756293642044,1.2957146247367635,,
2023-02-10 00:00:00,2,0.01396912260831761,1.3138146211951016,,
2023-02-13 00:00:00,2,-0.011331119285934308,1.2989276310027353,,
2023-02-14 00:00:00,2,-0.013790619863970248,1.2810146138127692,,
2023-02-15 00:00:00,2,-0.01651798827093746,1.2598548294469103,,
2023-02-16 00:00:00,2,-0.022753177852230223,1.2311891284445136,,
2023-02-17 00:00:00,2,-0.021583254393880567,1.2046160602783156,,
2023-02-21 00:00:00,2,-0.006829553710185087,1.1963890701944933,,
2023-02-22 00:00:00,2,-0.0022074537993671266,1.193748096595971,,
2023-02-23 00:00:00,2,-0.01051017000068697,1.1812016011627509,,
2023-02-24 00:00:00,2,-0.0046977225168689015,1.175652643804007,,
2023-02-27 00:00:00,2,-0.00022346533114711283,1.1753899261966452,,
2023-02-28 00:00:00,2,0.019014392930052845,1.197739252099374,,
2023-03-01 00:00:00,2,0.024555923848245398,1.2271508459639804,,
2023-03-02 00:00:00,2,0.0012608837223848253,1.2286981404905672,,
2023-03-03 00:00:00,2,-0.01325621761612693,1.2124102505556937,,
2023-03-06 00:00:00,2,-0.03213595823216137,1.1734482853835917,,
2023-03-07 00:00:00,2,-0.03130166683692455,1.136717398104154,,
2023-03-08 00:00:00,2,-0.034130675941867035,1.097920464951979,,
2023-03-09 00:00:00,2,0.0002475475934080936,1.0981922525208312,,
2023-03-10 00:00:00,2,0.007856826607552485,1.1068205586306448,,
2023-03-13 00:00:00,2,0.027107501314015476,1.1368236983781042,,
2023-03-14 00:00:00,2,-0.0006761802413094487,1.1360550006554087,,
2023-03-15 00:00:00,2,0.015324052016940854,1.1534639665795579,,
2023-03-16 00:00:00,2,0.010754312214176083,1.1658686782039562,,
2023-03-17 00:00:00,2,0.005190693727938757,1.1719203454395097,,
2023-03-20 00:00:00,2,-0.0007212570211195349,1.1710750896621687,,
2023-03-21 00:00:00,2,-0.007964317107427068,1.1617482762914906,,
2023-03-22 00:00:00,2,0.010302354068122637,1.1737170183718766,,
2023-03-23 00:00:00,2,0.005710723727038473,1.1804197919975217,,
2023-03-24 00:00:00,2,0.01430879163611827,1.1973101728443643,,
2023-03-27 00:00:00,2,0.018428534363845537,1.2193748445088084,,
2023-03-28 00:00:00,2,0.034759670932371804,1.2617599128471466,,
2023-03-29 00:00:00,2,0.024008010711659842,1.2920522583503238,,
2023-03-30 00:00:00,2,0.012286375525849496,1.307926897595438,,
2023-03-31 00:00:00,2,-0.004606655499665097,1.3019017289594699,,
2023-04-03 00:00:00,2,-0.004725348514430456,1.2957497895585968,,
2023-04-04 00:00:00,2,0.0010778719625759807,1.2971464419272756,,
2023-04-05 00:00:00,2,0.004579032022784024,1.303086117023101,,
2023-04-06 00:00:00,2,0.0009549093198935516,1.3043304461008702,,
2023-04-10 00:00:00,2,0.009031238588706471,1.3161101655581213,,
2023-04-11 00:00:00,2,0.006984817427795647,1.3253029547794106,,
2023-04-12 00:00:00,2,0.014508944086638286,1.3445317012481617,,
2023-04-13 00:00:00,2,0.0020862139238969415,1.3473366820044264,,
2023-04-14 00:00:00,2,0.004079591809520235,1.3528332656969977,,
2023-04-17 00:00:00,2,-0.005186250654706364,1.345817133287068,,
2023-04-18 00:00:00,2,-0.005138571616939552,1.3389015555643682,,
2023-04-19 00:00:00,2,-0.004207460882742899,1.3332681796434875,,
2023-04-20 00:00:00,2,-0.01408307824365882,1.3144916595497877,,
2023-04-21 00:00:00,2,-0.01875641799980131,1.2898365045260194,,
2023-04-24 00:00:00,2,-0.00040849046426752976,1.2893096186134565,,
