accuracy,balanced_accuracy,f1_macro,loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_loss
0.2584097981452942,0.3510262668132782,0.2222239226102829,2.9461379051208496,0.3400000035762787,0.36625877022743225,0.29195985198020935,2.7555243968963623
0.29357796907424927,0.38298043608665466,0.28319188952445984,2.655334234237671,0.3266666531562805,0.3440955579280853,0.2840217053890228,2.5567455291748047
0.2767584025859833,0.3620007038116455,0.27553609013557434,2.428356409072876,0.3333333432674408,0.33871445059776306,0.25649330019950867,2.3795671463012695
0.29816514253616333,0.3861440122127533,0.29321491718292236,2.2487690448760986,0.30666667222976685,0.3048552870750427,0.19033469259738922,2.2185049057006836
0.3363914489746094,0.4246880114078522,0.32753613591194153,2.0452747344970703,0.30666667222976685,0.3076564073562622,0.20561528205871582,2.066856861114502
0.3211009204387665,0.41397809982299805,0.30699989199638367,1.9102693796157837,0.31333333253860474,0.3155929148197174,0.21500451862812042,1.9295401573181152
0.31192660331726074,0.3900226056575775,0.2999424636363983,1.7766081094741821,0.3199999928474426,0.3263305425643921,0.2349272221326828,1.8062235116958618
0.29816514253616333,0.38511204719543457,0.28611019253730774,1.6537232398986816,0.3400000035762787,0.35574230551719666,0.27217796444892883,1.6961277723312378
0.32415902614593506,0.4145204722881317,0.3134368658065796,1.5337893962860107,0.35333332419395447,0.3737284243106842,0.2953585088253021,1.6000449657440186
0.34097859263420105,0.4198910892009735,0.33325621485710144,1.4457714557647705,0.3400000035762787,0.3613445460796356,0.2770688533782959,1.5107353925704956
0.32568806409835815,0.3996950685977936,0.31734415888786316,1.3677890300750732,0.35333332419395447,0.3800187110900879,0.2903108298778534,1.426918387413025
0.3516819477081299,0.4220617711544037,0.34603261947631836,1.268021821975708,0.3466666638851166,0.3762838840484619,0.2857142686843872,1.364422082901001
0.32415902614593506,0.40172258019447327,0.3141217529773712,1.1981943845748901,0.36000001430511475,0.38935574889183044,0.29647693037986755,1.3042759895324707
0.33792048692703247,0.41715121269226074,0.33353391289711,1.1334208250045776,0.3333333432674408,0.3562091588973999,0.2725907266139984,1.2509950399398804
0.35626912117004395,0.4522643983364105,0.34684744477272034,1.0586317777633667,0.3333333432674408,0.3590103089809418,0.27401280403137207,1.209847092628479
0.34403669834136963,0.4267723262310028,0.3343240022659302,1.0105125904083252,0.3400000035762787,0.3648582398891449,0.288595587015152,1.1782712936401367
0.3761467933654785,0.4587601125240326,0.36581024527549744,0.9841541647911072,0.36666667461395264,0.39242711663246155,0.3224876821041107,1.1418280601501465
0.3455657362937927,0.42826566100120544,0.33695340156555176,0.9270405769348145,0.3733333349227905,0.3996756970882416,0.3352886438369751,1.1115223169326782
0.35321101546287537,0.44451579451560974,0.3410223424434662,0.8963549137115479,0.36000001430511475,0.3838026523590088,0.3234727084636688,1.0983034372329712
0.3608562648296356,0.45595934987068176,0.35125887393951416,0.8785731792449951,0.40666666626930237,0.42333778738975525,0.39392897486686707,1.0757436752319336
0.3593272268772125,0.4395974576473236,0.3479200303554535,0.8407908082008362,0.3933333456516266,0.41164183616638184,0.3755316734313965,1.0589890480041504
0.3608562648296356,0.4508237838745117,0.3512732982635498,0.8126547336578369,0.3400000035762787,0.367659330368042,0.2914407551288605,1.0515633821487427
0.3486238420009613,0.43713536858558655,0.33751121163368225,0.8064388632774353,0.3333333432674408,0.3597228527069092,0.2859211266040802,1.0353511571884155
0.35779815912246704,0.4423277676105499,0.34745049476623535,0.7740159630775452,0.3400000035762787,0.36417022347450256,0.2972414195537567,1.016527771949768
0.3776758313179016,0.4640212059020996,0.37069419026374817,0.7659395337104797,0.3333333432674408,0.3604353964328766,0.2927505671977997,1.0645103454589844
0.35474005341529846,0.44149407744407654,0.34472015500068665,0.7437537312507629,0.41999998688697815,0.43225714564323425,0.4161534607410431,1.0339010953903198
0.3608562648296356,0.4538886547088623,0.34956327080726624,0.7229127287864685,0.3933333456516266,0.4046882092952728,0.3869171142578125,1.0227779150009155
0.3455657362937927,0.4337749779224396,0.33546337485313416,0.7157717347145081,0.3466666638851166,0.3651285171508789,0.3107089698314667,1.0259623527526855
0.3669724762439728,0.4671129286289215,0.35075387358665466,0.7045028805732727,0.3733333349227905,0.3857192099094391,0.34992074966430664,1.0056443214416504
0.37461772561073303,0.47275587916374207,0.3662424385547638,0.6923877000808716,0.36666667461395264,0.3847855031490326,0.34935346245765686,1.0916898250579834
0.34097859263420105,0.4272242486476898,0.32716742157936096,0.6865254640579224,0.36666667461395264,0.38404837250709534,0.33122551441192627,1.0565364360809326
0.3593272268772125,0.45674586296081543,0.3428036868572235,0.6759231686592102,0.36000001430511475,0.38031354546546936,0.3279872238636017,1.0218254327774048
0.3363914489746094,0.4210025370121002,0.32574594020843506,0.6760197281837463,0.3866666555404663,0.4030173718929291,0.37349891662597656,1.054365873336792
0.3761467933654785,0.45747455954551697,0.36944445967674255,0.653457760810852,0.3799999952316284,0.38950315117836,0.371315598487854,1.051092267036438
0.3623853325843811,0.4505755603313446,0.3569739758968353,0.652805507183075,0.36000001430511475,0.378913015127182,0.3284168243408203,1.023453950881958
0.37308868765830994,0.47325095534324646,0.36343300342559814,0.646853506565094,0.35333332419395447,0.36817535758018494,0.3196553587913513,1.0130237340927124
0.35626912117004395,0.45529159903526306,0.3386754095554352,0.649354875087738,0.3733333349227905,0.38783231377601624,0.3585515022277832,1.0755459070205688
0.3669724762439728,0.4623887538909912,0.3573196232318878,0.6327515244483948,0.3866666555404663,0.3953511416912079,0.38064852356910706,1.1270921230316162
0.3516819477081299,0.43858960270881653,0.34180280566215515,0.6414613723754883,0.3933333456516266,0.39839795231819153,0.3845541477203369,1.092954158782959
0.38837921619415283,0.480813592672348,0.38282760977745056,0.6134662628173828,0.36666667461395264,0.3819843828678131,0.34793272614479065,1.1191903352737427
0.3960244655609131,0.49010422825813293,0.38946962356567383,0.615447461605072,0.35333332419395447,0.36679935455322266,0.3305041491985321,1.0943690538406372
0.38837921619415283,0.48408761620521545,0.3765430450439453,0.6161329746246338,0.36666667461395264,0.37918326258659363,0.34545639157295227,1.0815889835357666
0.3608562648296356,0.45297670364379883,0.3527339994907379,0.6229608058929443,0.3799999952316284,0.3978574275970459,0.3606198728084564,1.1362465620040894
0.35474005341529846,0.4571099281311035,0.3422640860080719,0.6032031774520874,0.3933333456516266,0.39839795231819153,0.3859551250934601,1.1278481483459473
0.3929663598537445,0.4824378490447998,0.3862294852733612,0.6033251881599426,0.3799999952316284,0.3887906074523926,0.3671961724758148,1.082782506942749
0.3776758313179016,0.4728868007659912,0.36470547318458557,0.6144890785217285,0.3466666638851166,0.3644159734249115,0.30221298336982727,1.0688056945800781
