date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2023-04-19,1,0,1,1,0.0,1.0814199727273637
2023-04-20,0,2,2,2,-0.01408307824365882,1.0661902506371888
2023-04-21,0,0,0,1,0.0,1.0661902506371888
2023-04-24,1,0,1,1,0.0,1.0661902506371888
2023-04-25,2,2,2,2,0.024032169050851825,1.0918131149808716
2023-04-26,2,2,2,1,0.0,1.0918131149808716
2023-04-27,1,2,2,1,0.0,1.0918131149808716
2023-04-28,0,2,2,2,-0.018882445973490165,1.0711970128240973
2023-05-01,0,2,2,1,0.0,1.0711970128240973
2023-05-02,1,1,1,1,0.0,1.0711970128240973
2023-05-03,2,2,1,1,0.0,1.0711970128240973
2023-05-04,2,2,1,1,0.0,1.0711970128240973
2023-05-05,1,2,2,2,0.00033608624206708977,1.071557027402651
2023-05-08,1,2,2,1,0.0,1.071557027402651
2023-05-09,1,2,2,1,0.0,1.071557027402651
2023-05-10,1,2,2,2,-0.0003287747405647491,1.0712047265189664
2023-05-11,1,2,2,1,0.0,1.0712047265189664
2023-05-12,2,2,2,1,0.0,1.0712047265189664
2023-05-15,2,2,2,2,0.014933714047323954,1.0872017915909424
2023-05-16,2,2,2,1,0.0,1.0872017915909424
2023-05-17,2,2,2,1,0.0,1.0872017915909424
2023-05-18,0,2,1,1,0.0,1.0872017915909424
2023-05-19,0,2,1,1,0.0,1.0872017915909424
2023-05-22,0,2,2,2,-0.009862568080660515,1.0764791899039607
2023-05-23,2,2,1,1,0.0,1.0764791899039607
2023-05-24,2,2,1,1,0.0,1.0764791899039607
2023-05-25,1,2,2,2,0.0130659067039873,1.0905443665680297
2023-05-26,1,2,2,1,0.0,1.0905443665680297
2023-05-30,2,2,2,1,0.0,1.0905443665680297
2023-05-31,2,2,2,2,0.022479373367170187,1.1150591205575766
2023-06-01,2,2,2,1,0.0,1.1150591205575766
2023-06-02,1,2,1,1,0.0,1.1150591205575766
2023-06-05,1,0,0,0,-0.004712476872908793,1.109804430240023
2023-06-06,1,2,2,1,0.0,1.109804430240023
2023-06-07,2,2,2,1,0.0,1.109804430240023
2023-06-08,2,0,1,1,0.0,1.109804430240023
2023-06-09,2,2,2,2,0.017151054654866816,1.1288387466792829
2023-06-12,2,1,1,1,0.0,1.1288387466792829
2023-06-13,2,1,1,1,0.0,1.1288387466792829
2023-06-14,1,1,1,1,0.0,1.1288387466792829
2023-06-15,0,1,1,1,0.0,1.1288387466792829
2023-06-16,1,1,1,1,0.0,1.1288387466792829
2023-06-20,0,1,1,1,0.0,1.1288387466792829
2023-06-21,0,2,2,2,-0.008445427339629991,1.1193052210660441
2023-06-22,1,2,2,1,0.0,1.1193052210660441
2023-06-23,1,2,2,1,0.0,1.1193052210660441
2023-06-26,2,2,2,2,0.015620912843075846,1.1367897903691164
2023-06-27,2,2,2,1,0.0,1.1367897903691164
2023-06-28,2,2,2,1,0.0,1.1367897903691164
2023-06-29,2,2,2,2,0.013454045348525847,1.1520842117604837
2023-06-30,0,0,0,1,0.0,1.1520842117604837
2023-07-03,0,1,1,1,0.0,1.1520842117604837
2023-07-05,0,1,1,1,0.0,1.1520842117604837
2023-07-06,1,1,1,1,0.0,1.1520842117604837
2023-07-07,2,2,2,2,0.016642598276177843,1.1712578864771404
2023-07-10,2,2,2,1,0.0,1.1712578864771404
2023-07-11,2,2,2,1,0.0,1.1712578864771404
2023-07-12,2,2,2,2,0.011321124701167728,1.1845178430671743
2023-07-13,2,1,1,1,0.0,1.1845178430671743
2023-07-14,2,2,1,1,0.0,1.1845178430671743
2023-07-17,1,2,1,1,0.0,1.1845178430671743
2023-07-18,1,2,1,1,0.0,1.1845178430671743
2023-07-19,1,1,1,1,0.0,1.1845178430671743
2023-07-20,1,0,0,0,-0.007186499923444782,1.176005305678653
2023-07-21,1,1,1,1,0.0,1.176005305678653
2023-07-24,1,0,1,1,0.0,1.176005305678653
2023-07-25,1,0,1,1,0.0,1.176005305678653
2023-07-26,1,0,0,0,-0.004863406347511907,1.1702859140103077
2023-07-27,2,0,0,1,0.0,1.1702859140103077
2023-07-28,0,0,0,1,0.0,1.1702859140103077
2023-07-31,0,0,0,0,0.01897375984099066,1.1924906378880336
2023-08-01,0,0,0,1,0.0,1.1924906378880336
2023-08-02,1,0,0,1,0.0,1.1924906378880336
2023-08-03,1,2,2,2,-0.0005575999924510874,1.191825705117349
2023-08-04,1,0,0,1,0.0,1.191825705117349
2023-08-07,0,2,2,1,0.0,1.191825705117349
