date_prediction,y_true,y_pred,signal_filtered,trade_return,cumulative_return
2023-01-03,2,1,1,0.0,1.0
2023-01-04,2,2,2,0.010153236979514015,1.010153236979514
2023-01-05,2,1,1,0.0,1.010153236979514
2023-01-06,2,1,1,0.0,1.010153236979514
2023-01-09,2,2,2,0.023401265625312657,1.033792101200341
2023-01-10,2,1,1,0.0,1.033792101200341
2023-01-11,1,1,1,0.0,1.033792101200341
2023-01-12,0,1,1,0.0,1.033792101200341
2023-01-13,0,1,1,0.0,1.033792101200341
2023-01-17,1,2,2,-0.004600351146720199,1.0290362945221139
2023-01-18,2,1,1,0.0,1.0290362945221139
2023-01-19,2,2,2,0.030290944908761535,1.0602067762285994
2023-01-20,2,2,2,0.01097763488034614,1.0718453391157057
2023-01-23,2,1,1,0.0,1.0718453391157057
2023-01-24,2,1,1,0.0,1.0718453391157057
2023-01-25,1,1,1,0.0,1.0718453391157057
2023-01-26,1,1,1,0.0,1.0718453391157057
2023-01-27,2,1,1,0.0,1.0718453391157057
2023-01-30,2,2,1,0.0,1.0718453391157057
2023-01-31,2,2,2,0.01468868208263219,1.0875893345437273
2023-02-01,1,1,1,0.0,1.0875893345437273
2023-02-02,1,1,1,0.0,1.0875893345437273
2023-02-03,1,1,1,0.0,1.0875893345437273
2023-02-06,1,1,1,0.0,1.0875893345437273
2023-02-07,0,2,2,-0.0176609123589097,1.0683815146238658
2023-02-08,1,1,1,0.0,1.0683815146238658
2023-02-09,2,2,2,0.013384756293642044,1.0826815408257384
2023-02-10,2,2,2,0.01396912260831761,1.0978056520152955
2023-02-13,0,2,2,-0.011331119285934308,1.0853662852195372
2023-02-14,0,2,2,-0.013790619863970248,1.070398411366905
2023-02-15,0,2,2,-0.01651798827093746,1.0527175829627164
2023-02-16,0,1,1,0.0,1.0527175829627164
2023-02-17,0,1,1,0.0,1.0527175829627164
2023-02-21,1,1,1,0.0,1.0527175829627164
2023-02-22,1,1,1,0.0,1.0527175829627164
2023-02-23,0,1,1,0.0,1.0527175829627164
2023-02-24,1,2,2,-0.0046977225168689015,1.0477722078693286
2023-02-27,1,2,2,-0.00022346533114711283,1.0475380671059302
2023-02-28,2,2,2,0.019014392930052845,1.0674563675230704
2023-03-01,2,2,2,0.024555923848245398,1.0936687447952915
2023-03-02,1,1,1,0.0,1.0936687447952915
2023-03-03,0,2,2,-0.01325621761612693,1.0791708339143287
2023-03-06,0,1,1,0.0,1.0791708339143287
2023-03-07,0,2,1,0.0,1.0791708339143287
2023-03-08,0,2,2,-0.034130675941867035,1.0423380038960843
2023-03-09,1,2,2,0.0002475475934080936,1.0425960321604666
2023-03-10,1,2,2,0.007856826607552485,1.0507875284068735
2023-03-13,2,2,2,0.027107501314015476,1.0792717527139137
2023-03-14,1,2,2,-0.0006761802413094487,1.0785419704797252
2023-03-15,2,2,2,0.015324052016940854,1.0950696037378105
2023-03-16,2,2,2,0.010754312214176083,1.106846324152661
2023-03-17,1,2,2,0.005190693727938757,1.112591624425232
2023-03-20,1,2,2,-0.0007212570211195349,1.1117891599044765
2023-03-21,1,2,1,0.0,1.1117891599044765
2023-03-22,2,2,2,0.010302354068122637,1.123243205478913
2023-03-23,1,2,1,0.0,1.123243205478913
2023-03-24,2,2,2,0.01430879163611827,1.1393154584627962
2023-03-27,2,2,2,0.018428534363845537,1.1603113725403382
2023-03-28,2,2,1,0.0,1.1603113725403382
