,precision,recall,f1-score,support
0,0.22988505747126436,0.3125,0.26490066225165565,128.0
1,0.0,0.0,0.0,242.0
2,0.3213367609254499,0.6410256410256411,0.4280821917808219,195.0
accuracy,0.2920353982300885,0.2920353982300885,0.2920353982300885,0.2920353982300885
macro avg,0.18374060613223808,0.3178418803418804,0.23099428467749253,565.0
weighted avg,0.16298399245448597,0.2920353982300885,0.20775807462915433,565.0
