date_prediction,y_true,y_pred,signal_filtered,trade_return,cumulative_return
2023-01-03,2,0,0,-0.01855062511822735,0.9814493748817726
2023-01-04,2,0,0,-0.010153236979514015,0.9714844867952022
2023-01-05,2,0,0,-0.029187757541394146,0.9431290331393981
2023-01-06,2,0,0,-0.019134402323443888,0.9250828227763882
2023-01-09,2,0,0,-0.023401265625312657,0.9034347139151839
2023-01-10,2,0,0,-0.020371266923678,0.8850306042099011
2023-01-11,1,0,0,-0.007426417121830696,0.8784579977774526
2023-01-12,0,0,0,-0.001958251588838389,0.8767377560075772
2023-01-13,0,0,0,0.017561489970283155,0.8921345773162729
2023-01-17,1,0,0,0.004600351146720199,0.8962387096420587
2023-01-18,2,0,0,-0.02314919561530444,0.8754915044345466
2023-01-19,2,0,0,-0.030290944908761535,0.848972039505631
2023-01-20,2,0,0,-0.01097763488034614,0.8396523344323155
2023-01-23,2,0,0,-0.010104923480161909,0.8311677118429376
2023-01-24,2,0,0,-0.013345973455864241,0.8200749696233104
2023-01-25,1,0,0,-0.00038594719398639686,0.8197584639899258
2023-01-26,1,0,0,-0.003982377799360623,0.8164938760820943
2023-01-27,2,0,0,-0.011951648334248385,0.8067354284080938
2023-01-30,2,0,1,0.0,0.8067354284080938
2023-01-31,2,0,0,-0.01468868208263219,0.7948855481754112
2023-02-01,1,0,0,0.001973650988805072,0.7964543748235545
2023-02-02,1,0,0,0.0037704955568525216,0.7994574025050625
2023-02-03,1,0,0,0.004501440179915956,0.80305611217883
2023-02-06,1,0,1,0.0,0.80305611217883
2023-02-07,0,0,0,0.0176609123589097,0.8172388157953071
2023-02-08,1,0,0,-0.0047185131175803,0.8133826637227811
2023-02-09,2,0,0,-0.013384756293642044,0.8024957349953783
2023-02-10,2,0,0,-0.01396912260831761,0.7912855736805758
2023-02-13,0,0,0,0.011331119285934308,0.8002517249051894
2023-02-14,0,0,0,0.013790619863970248,0.8112876922388434
2023-02-15,0,0,0,0.01651798827093746,0.8246885328236006
2023-02-16,0,0,0,0.022753177852230223,0.8434528176836308
2023-02-17,0,0,0,0.021583254393880567,0.861657274416932
2023-02-21,1,0,0,0.006829553710185087,0.867542009052334
2023-02-22,1,0,0,0.0022074537993671266,0.8694570679563272
2023-02-23,0,0,0,0.01051017000068697,0.878595209548847
2023-02-24,1,0,0,0.0046977225168689015,0.8827226060479577
2023-02-27,1,0,0,0.00022346533114711283,0.8829198639474292
2023-02-28,2,0,0,-0.019014392930052845,0.866131678728584
2023-03-01,2,0,0,-0.024555923848245398,0.844863015183172
2023-03-02,1,0,0,-0.0012608837223848253,0.8437977411596825
2023-03-03,0,0,0,0.01325621761612693,0.8549833076404916
2023-03-06,0,0,0,0.03213595823216137,0.8824590155040216
2023-03-07,0,0,0,0.03130166683692455,0.9100814536045689
2023-03-08,0,0,0,0.034130675941867035,0.9411431487782499
2023-03-09,1,0,0,-0.0002475475934080936,0.9409101710567174
2023-03-10,1,0,0,-0.007856826607552485,0.9335176029894422
2023-03-13,2,0,0,-0.027107501314015476,0.9082122733397493
2023-03-14,1,0,0,0.0006761802413094487,0.9088263885338965
2023-03-15,2,0,0,-0.015324052016940854,0.8948994856816346
2023-03-16,2,0,0,-0.010754312214176083,0.8852754572123086
2023-03-17,1,0,0,-0.005190693727938757,0.8806802634490585
2023-03-20,1,0,0,0.0007212570211195349,0.8813154602724325
2023-03-21,1,0,0,0.007964317107427068,0.8883345360697201
2023-03-22,2,0,0,-0.010302354068122637,0.8791825991481884
2023-03-23,1,0,0,-0.005710723727038473,0.8741618302188334
2023-03-24,2,0,0,-0.01430879163611827,0.8616536307339843
2023-03-27,2,0,0,-0.018428534363845537,0.8457746171902708
2023-03-28,2,0,0,-0.034759670932371804,0.8163757698137843
2023-03-29,2,0,0,-0.024008010711659842,0.7967762115873555
2023-03-30,2,0,0,-0.012286375525849496,0.7869867198417294
2023-03-31,1,0,0,0.004606655499665097,0.7906120965428517
2023-04-03,1,0,0,0.004725348514430456,0.7943480142387412
2023-04-04,1,0,0,-0.0010778719625759807,0.7934918087856654
2023-04-05,1,0,0,-0.004579032022784024,0.789858384383419
2023-04-06,1,0,0,-0.0009549093198935516,0.7891041412507753
2023-04-10,2,0,0,-0.009031238588706471,0.7819775534798032
2023-04-11,1,0,0,-0.006984817427795647,0.7765155830361125
2023-04-12,2,2,1,0.0,0.7765155830361125
2023-04-13,1,0,0,-0.0020862139238969415,0.7748956054146595
2023-04-14,1,0,0,-0.004079591809520235,0.7717343476495766
2023-04-17,1,0,0,0.005186250654706364,0.7757367554153337
2023-04-18,1,0,0,0.005138571616939552,0.7797229342889278
2023-04-19,1,0,0,0.004207460882742899,0.783003588034326
2023-04-20,0,0,0,0.01408307824365882,0.794030688829679
2023-04-21,0,0,1,0.0,0.794030688829679
2023-04-24,1,0,0,0.00040849046426752976,0.7943550427944017
2023-04-25,2,0,0,-0.024032169050851825,0.77526496811957
2023-04-26,2,0,0,-0.027583925804180797,0.7538801167603792
2023-04-27,1,0,0,0.0038134666131865867,0.7567550134159902
2023-04-28,0,0,1,0.0,0.7567550134159902
2023-05-01,0,0,0,0.025588644436056244,0.7761193483794949
2023-05-02,1,0,0,-0.0040465099740425985,0.7729787736952299
2023-05-03,2,0,0,-0.011579812305200757,0.7640278245799349
2023-05-04,2,0,0,-0.014269099332199442,0.7531258356584396
2023-05-05,1,0,0,-0.00033608624206708977,0.7528727204265295
2023-05-08,1,0,0,0.0018124171816204851,0.754237239880604
2023-05-09,1,0,0,-0.001192025661268412,0.753338169735982
2023-05-10,1,0,0,0.0003287747405647491,0.7535858482972945
2023-05-11,1,0,0,0.00501624798599446,0.7573660217910898
2023-05-12,2,0,0,-0.008411558638313752,0.7509953930881276
2023-05-15,2,0,0,-0.014933714047323954,0.7397802426368919
2023-05-16,2,0,0,-0.019971308322665533,0.7250058633201741
2023-05-17,2,0,0,-0.008141797483926863,0.7191030124063618
2023-05-18,0,0,0,0.012498595539269885,0.7280907901094994
2023-05-19,0,0,0,0.018306324565311716,0.7414194564262581
2023-05-22,0,0,0,0.009862568080660515,0.7487317562915884
2023-05-23,2,0,0,-0.014441915500177382,0.7379186355349259
2023-05-24,2,0,0,-0.021920946481803774,0.7217427606174391
2023-05-25,1,0,0,-0.0130659067039873,0.7123125370429334
2023-05-26,1,0,0,0.006092122364463339,0.7166520321803403
2023-05-30,2,0,0,-0.018273625449253185,0.7035562013668307
2023-05-31,2,0,0,-0.022479373367170187,0.6877406988315178
2023-06-01,2,0,0,-0.014885046229175991,0.6775036467357248
2023-06-02,1,0,0,0.0034677286759143993,0.6798530455595468
2023-06-05,1,0,0,-0.004712476872908793,0.6766492538053709
2023-06-06,1,0,0,-0.003503802720177356,0.6742784083092817
2023-06-07,2,0,0,-0.01673340861277173,0.6629954321842731
2023-06-08,2,0,1,0.0,0.6629954321842731
2023-06-09,2,0,0,-0.017151054654866816,0.6516243612909537
2023-06-12,2,0,0,-0.020030206628780654,0.6385721906899486
2023-06-13,2,0,0,-0.009288163749204827,0.6326410276171319
2023-06-14,1,0,0,-0.008461804404747973,0.627287742983017
2023-06-15,0,0,0,0.008389341712157385,0.6325502742107496
2023-06-16,1,0,0,0.009955552307426552,0.6388476615527318
2023-06-20,0,0,0,0.009200854732235302,0.6447256060827067
2023-06-21,0,0,0,0.008445427339629991,0.6501705893428771
2023-06-22,1,0,0,0.0007941733727162501,0.6506869375126564
2023-06-23,1,0,0,-0.006561090037707543,0.6464177219292756
2023-06-26,2,0,0,-0.015620912843075846,0.6363200870347987
2023-06-27,2,0,0,-0.016437410839586643,0.6258606323387262
2023-06-28,2,0,0,-0.01798777729422838,0.6146027906669923
2023-06-29,2,0,0,-0.013454045348525847,0.606333896850028
2023-06-30,0,0,0,0.0007999448783010756,0.6068189305453536
2023-07-03,0,0,0,0.00987523572478742,0.6128114105267524
2023-07-05,0,0,0,0.008385776922961207,0.6179503103112749
2023-07-06,1,0,0,-0.006272097555533321,0.6140744656805305
2023-07-07,2,0,0,-0.016642598276177843,0.6038546710365509
2023-07-10,2,0,0,-0.022793871184314602,0.590090485450897
2023-07-11,2,0,0,-0.014903420782515385,0.5812961186464636
2023-07-12,2,0,0,-0.011321124701167728,0.5747151927989621
2023-07-13,2,0,0,-0.009964421827082414,0.5689884881874803
2023-07-14,2,0,0,-0.013383945118184479,0.5613731774887002
2023-07-17,1,0,0,-0.002670934980546654,0.5598737862318051
2023-07-18,1,0,0,0.004092254367456464,0.5621649321787365
2023-07-19,1,0,0,0.002426797439093448,0.563529192596496
2023-07-20,1,0,0,-0.007186499923444782,0.5594793900970424
2023-07-21,1,0,0,-0.006703676818194735,0.5557288210793911
2023-07-24,1,0,0,0.003782951001956174,0.5578311159799094
2023-07-25,1,0,0,-0.0032337490985292314,0.5560272301114778
2023-07-26,1,0,0,-0.004863406347511907,0.5533230437511641
2023-07-27,2,0,0,-0.008665697581821953,0.5485281135889633
2023-07-28,0,0,0,0.015023218835244465,0.556768771476694
2023-07-31,0,0,0,0.01897375984099066,0.5673327684336562
2023-08-01,0,0,0,0.02156565839228101,0.5795676731124435
2023-08-02,1,0,0,-0.0011188495863491263,0.5789192240611203
2023-08-03,1,0,0,0.0005575999924510874,0.5792420294160866
2023-08-04,1,0,0,0.002304545685014892,0.5805769191355566
2023-08-07,0,0,0,0.010979422970001939,0.5869513186973666
2023-08-08,1,0,0,0.007852210536825279,0.5915601840266456
2023-08-09,1,0,0,-0.004926518081677663,0.5886458520836377
2023-08-10,1,0,0,0.0069302735396787035,0.5927253288565747
2023-08-11,0,0,0,0.013377925689760668,0.6006547642604568
2023-08-14,0,0,0,0.026585253835612103,0.6166233236358909
2023-08-15,0,0,0,0.015356479123556992,0.6260924868324038
2023-08-16,1,0,0,0.0010353580482985272,0.626740716727625
2023-08-17,1,0,0,-0.003933301134004067,0.6242755567557937
2023-08-18,2,0,1,0.0,0.6242755567557937
2023-08-21,1,0,0,0.005332088003090538,0.6276042489625939
2023-08-22,1,0,0,-0.004139019967499479,0.6250065824444503
2023-08-23,1,0,0,0.0006085890640210599,0.6253869546154671
2023-08-24,2,0,0,-0.027721944422222675,0.6080500122172341
2023-08-25,2,0,0,-0.024776972886969523,0.5929843735506062
2023-08-28,2,0,0,-0.016770786765100278,0.5830395590667524
2023-08-29,1,0,0,-0.004033265784735146,0.5806880055620214
2023-08-30,1,0,0,-0.00019931965270145722,0.5805722630304249
2023-08-31,0,0,0,0.0024025941951244453,0.581967142579432
2023-09-01,0,0,0,0.011136536813210043,0.5884482410868466
2023-09-05,0,0,0,0.008748350074727119,0.5935961923007318
2023-09-06,1,0,0,-0.004922198859895621,0.5906743937997507
2023-09-07,1,0,0,-0.002417305520497897,0.5892465533268019
2023-09-08,1,0,0,-0.0022321320985788052,0.5879312771811442
2023-09-11,1,0,0,-0.003930984760266184,0.5856201282904613
2023-09-12,1,0,0,0.002595324498184553,0.5871400025560435
2023-09-13,1,0,0,0.003113675042628865,0.5889681657285313
2023-09-14,0,0,0,0.013573483611510175,0.5969625154737488
2023-09-15,0,0,1,0.0,0.5969625154737488
2023-09-18,0,0,0,0.027737500615349766,0.6135207636140426
2023-09-19,0,0,0,0.027878381006481556,0.6306247292174624
2023-09-20,0,0,0,0.0147108834294286,0.6399017760966954
2023-09-21,0,0,1,0.0,0.6399017760966954
2023-09-22,0,0,0,0.0105439027122177,0.6466488381692342
2023-09-25,0,1,1,0.0,0.6466488381692342
2023-09-26,1,0,0,-0.0033976642871857542,0.6444517425054365
2023-09-27,1,0,0,-0.00324724280790606,0.6423590512195432
2023-09-28,0,0,0,0.01633834844498833,0.6528541372251602
2023-09-29,1,0,0,0.005666866243236392,0.6565537742971587
2023-10-02,1,0,0,0.007042315262763756,0.6611774329627166
2023-10-03,2,0,0,-0.01869032641053698,0.6488198109253625
2023-10-04,2,0,0,-0.01049545587804163,0.642010151226996
2023-10-05,2,0,0,-0.02349596761663215,0.6269255015042173
