date_prediction,y_true,y_pred,signal_filtered,trade_return,cumulative_return
2023-01-03,2,0,0,-0.01855062511822735,0.9814493748817726
2023-01-04,2,0,0,-0.010153236979514015,0.9714844867952022
2023-01-05,2,0,0,-0.029187757541394146,0.9431290331393981
2023-01-06,2,0,0,-0.019134402323443888,0.9250828227763882
2023-01-09,2,0,0,-0.023401265625312657,0.9034347139151839
2023-01-10,2,0,0,-0.020371266923678,0.8850306042099011
2023-01-11,1,0,0,-0.007426417121830696,0.8784579977774526
2023-01-12,0,0,0,-0.001958251588838389,0.8767377560075772
2023-01-13,0,0,0,0.017561489970283155,0.8921345773162729
2023-01-17,1,0,0,0.004600351146720199,0.8962387096420587
2023-01-18,2,0,0,-0.02314919561530444,0.8754915044345466
2023-01-19,2,0,0,-0.030290944908761535,0.848972039505631
2023-01-20,2,0,0,-0.01097763488034614,0.8396523344323155
2023-01-23,2,0,0,-0.010104923480161909,0.8311677118429376
2023-01-24,2,0,0,-0.013345973455864241,0.8200749696233104
2023-01-25,1,2,2,0.00038594719398639686,0.820391475256695
2023-01-26,1,1,1,0.0,0.820391475256695
2023-01-27,2,0,0,-0.011951648334248385,0.8105864448480118
2023-01-30,2,0,0,-0.04031832218028478,0.777904959409658
2023-01-31,2,0,0,-0.01468868208263219,0.7664785607703867
2023-02-01,1,0,0,0.001973650988805072,0.7679913219397491
2023-02-02,1,0,0,0.0037704955568525216,0.7708870298068241
2023-02-03,1,0,0,0.004501440179915956,0.7743571316569726
2023-02-06,1,0,0,0.007195208452006368,0.7799287926355423
2023-02-07,0,0,0,0.0176609123589097,0.7937030466884689
2023-02-08,1,0,0,-0.0047185131175803,0.7899579484512059
2023-02-09,2,0,0,-0.013384756293642044,0.7793845538289611
2023-02-10,2,0,0,-0.01396912260831761,0.7684972354374954
2023-02-13,0,0,0,0.011331119285934308,0.7772051692831483
2023-02-14,0,0,0,0.013790619863970248,0.787923310329045
2023-02-15,0,0,0,0.01651798827093746,0.8009382183274583
2023-02-16,0,0,0,0.022753177852230223,0.8191621080577114
2023-02-17,0,0,0,0.021583254393880567,0.8368422922257485
2023-02-21,1,0,0,0.006829553710185087,0.8425575516074586
2023-02-22,1,0,0,0.0022074537993671266,0.8444174584759399
2023-02-23,0,0,0,0.01051017000068697,0.85329242951607
2023-02-24,1,0,0,0.0046977225168689015,0.8573009605756814
2023-02-27,1,0,0,0.00022346533114711283,0.8574925376187291
2023-02-28,2,0,0,-0.019014392930052845,0.8411878375738585
2023-03-01,2,0,0,-0.024555923848245398,0.8205316930923247
2023-03-02,1,0,0,-0.0012608837223848253,0.8194970980368036
2023-03-03,0,0,0,0.01325621761612693,0.8303605299041639
2023-03-06,0,0,0,0.03213595823216137,0.8570449612107995
2023-03-07,0,0,0,0.03130166683692455,0.883871897050885
2023-03-08,0,0,0,0.034130675941867035,0.9140390423432521
2023-03-09,1,0,0,-0.0002475475934080936,0.913812774178039
2023-03-10,1,0,0,-0.007856826607552485,0.9066331056595556
2023-03-13,2,0,0,-0.027107501314015476,0.8820565475565592
2023-03-14,1,0,0,0.0006761802413094487,0.8826529767657346
2023-03-15,2,0,0,-0.015324052016940854,0.8691271566368688
2023-03-16,2,0,0,-0.010754312214176083,0.8597802918405768
2023-03-17,1,0,0,-0.005190693727938757,0.8553174356723146
2023-03-20,1,0,0,0.0007212570211195349,0.8559343393780791
2023-03-21,1,0,0,0.007964317107427068,0.8627512718800222
2023-03-22,2,0,0,-0.010302354068122637,0.853862902804391
2023-03-23,1,0,0,-0.005710723727038473,0.848986727665708
2023-03-24,2,0,0,-0.01430879163611827,0.8368387534777095
2023-03-27,2,0,0,-0.018428534363845537,0.821417041752248
2023-03-28,2,0,0,-0.034759670932371804,0.7928648556826975
2023-03-29,2,0,0,-0.024008010711659842,0.7738297477345687
2023-03-30,2,0,0,-0.012286375525849496,0.7643221848608284
2023-03-31,1,0,0,0.004606655499665097,0.7678431538572336
2023-04-03,1,0,0,0.004725348514430456,0.7714714803636284
2023-04-04,1,0,0,-0.0010778719625759807,0.7706399328850174
2023-04-05,1,0,0,-0.004579032022784024,0.7671111479543008
2023-04-06,1,0,0,-0.0009549093198935516,0.766378626369725
2023-04-10,2,0,0,-0.009031238588706471,0.7594572781456949
2023-04-11,1,2,2,0.006984817427795647,0.764761948577753
2023-04-12,2,2,2,0.014508944086638286,0.7758578369292563
2023-04-13,1,0,0,-0.0020862139238969415,0.7742392315068899
2023-04-14,1,0,0,-0.004079591809520235,0.7710806514794252
2023-04-17,1,0,0,0.005186250654706364,0.7750796690129919
2023-04-18,1,0,0,0.005138571616939552,0.779062471401049
2023-04-19,1,0,0,0.004207460882742899,0.782340346274682
2023-04-20,0,0,0,0.01408307824365882,0.7933581065844394
2023-04-21,0,0,0,0.01875641799980131,0.808238662855068
2023-04-24,1,0,0,0.00040849046426752976,0.8085688206416967
2023-04-25,2,0,0,-0.024032169050851825,0.7891371580547876
2023-04-26,2,2,2,0.027583925804180797,0.8109046588718929
2023-04-27,1,0,0,0.0038134666131865867,0.8139970167149784
2023-04-28,0,0,0,0.018882445973490165,0.8293672714056811
2023-05-01,0,0,0,0.025588644436056244,0.8505896556205832
2023-05-02,1,0,0,-0.0040465099740425985,0.8471477360952971
2023-05-03,2,0,0,-0.011579812305200757,0.8373379243165379
2023-05-04,2,0,0,-0.014269099332199442,0.8253898662998475
2023-05-05,1,0,0,-0.00033608624206708977,0.8251124641214426
2023-05-08,1,0,0,0.0018124171816204851,0.8266079121281855
2023-05-09,1,0,0,-0.001192025661268412,0.8256225742851212
2023-05-10,1,0,0,0.0003287747405647491,0.8258940181327862
2023-05-11,1,0,0,0.00501624798599446,0.8300369073378897
2023-05-12,2,0,0,-0.008411558638313752,0.8230550032198525
2023-05-15,2,0,0,-0.014933714047323954,0.810763735156548
2023-05-16,2,0,0,-0.019971308322665533,0.7945717226249006
2023-05-17,2,0,0,-0.008141797483926863,0.7881024805728337
2023-05-18,0,0,0,0.012498595539269885,0.7979526547210088
2023-05-19,0,0,0,0.018306324565311716,0.8125602350060838
2023-05-22,0,0,0,0.009862568080660515,0.8205741656434689
2023-05-23,2,0,0,-0.014441915500177382,0.8087235028816173
2023-05-24,2,0,0,-0.021920946481803774,0.7909955182563725
2023-05-25,1,0,0,-0.0130659067039873,0.7806604446115626
2023-05-26,1,0,0,0.006092122364463339,0.7854163235652326
2023-05-30,2,0,0,-0.018273625449253185,0.7710639198466721
2023-05-31,2,0,0,-0.022479373367170187,0.753730886102485
2023-06-01,2,0,0,-0.014885046229175991,0.7425115670184917
2023-06-02,1,0,0,0.0034677286759143993,0.7450863956716399
2023-06-05,1,0,0,-0.004712476872908793,0.7415751932637183
2023-06-06,1,0,0,-0.003503802720177356,0.7389768600843448
2023-06-07,2,0,0,-0.01673340861277173,0.7266112583291704
2023-06-08,2,0,0,-0.01748505140284211,0.713906423127401
2023-06-09,2,0,0,-0.017151054654866816,0.7016621750458826
2023-06-12,2,0,0,-0.020030206628780654,0.6876077366961139
2023-06-13,2,0,0,-0.009288163749204827,0.6812211234424602
2023-06-14,1,0,0,-0.008461804404747973,0.6754567635395075
2023-06-15,0,0,0,0.008389341712157385,0.6811234011406283
2023-06-16,1,0,0,0.009955552307426552,0.6879043607884961
2023-06-20,0,0,0,0.009200854732235302,0.6942336688817823
2023-06-21,0,0,0,0.008445427339629991,0.700096768889048
2023-06-22,1,0,0,0.0007941733727162501,0.7006527671012244
2023-06-23,1,0,0,-0.006561090037707543,0.6960557212111043
2023-06-26,2,0,0,-0.015620912843075846,0.6851826954561413
2023-06-27,2,0,0,-0.016437410839586643,0.6739200659907534
2023-06-28,2,0,0,-0.01798777729422838,0.6617977419296
2023-06-29,2,0,0,-0.013454045348525847,0.6528938850981271
2023-06-30,0,0,0,0.0007999448783010756,0.6534161642175854
2023-07-03,0,0,0,0.00987523572478742,0.6598688028656204
2023-07-05,0,0,0,0.008385776922961207,0.6654023154448729
2023-07-06,1,0,0,-0.006272097555533321,0.6612288472087249
2023-07-07,2,0,0,-0.016642598276177843,0.6502242811360098
2023-07-10,2,0,0,-0.022793871184314602,0.635403152630882
2023-07-11,2,0,0,-0.014903420782515385,0.6259334720806871
2023-07-12,2,0,0,-0.011321124701167728,0.6188472011886267
2023-07-13,2,0,0,-0.009964421827082414,0.6126807466294738
2023-07-14,2,0,0,-0.013383945118184479,0.6044806611416166
2023-07-17,1,0,0,-0.002670934980546654,0.6028661325987095
2023-07-18,1,0,0,0.004092254367456464,0.6053332141628281
2023-07-19,1,0,0,0.002426797439093448,0.6068022352567567
2023-07-20,1,0,0,-0.007186499923444782,0.602441451039538
2023-07-21,1,0,0,-0.006703676818194735,0.5984028782498846
2023-07-24,1,0,0,0.003782951001956174,0.6006666070177334
2023-07-25,1,0,0,-0.0032337490985292314,0.5987242019187732
2023-07-26,1,0,0,-0.004863406347511907,0.5958123628347524
2023-07-27,2,0,0,-0.008665697581821953,0.5906492330829156
2023-07-28,0,0,0,0.015023218835244465,0.5995226857663896
2023-07-31,0,0,0,0.01897375984099066,0.6108978852253468
2023-08-01,0,0,0,0.02156565839228101,0.6240723003306835
2023-08-02,1,0,0,-0.0011188495863491263,0.6233740572956066
2023-08-03,1,0,0,0.0005575999924510874,0.6237216506652489
2023-08-04,1,0,0,0.002304545685014892,0.6251590457039398
2023-08-07,0,0,0,0.010979422970001939,0.6320229312902461
2023-08-08,1,0,0,0.007852210536825279,0.6369857084108386
2023-08-09,1,0,0,-0.004926518081677663,0.6338475868005823
2023-08-10,1,0,0,0.0069302735396787035,0.6382403239595756
2023-08-11,0,0,0,0.013377925689760668,0.6467786555857156
2023-08-14,0,0,0,0.026585253835612103,0.6639734303199178
2023-08-15,0,0,0,0.015356479123556992,0.6741697244412221
2023-08-16,1,0,0,0.0010353580482985272,0.6748677314913415
2023-08-17,1,0,0,-0.003933301134004067,0.6722132734777638
2023-08-18,2,1,1,0.0,0.6722132734777638
2023-08-21,1,0,0,0.005332088003090538,0.6757975738087928
2023-08-22,1,0,0,-0.004139019967499479,0.6730004341568105
2023-08-23,1,0,0,0.0006085890640210599,0.6734100148611198
2023-08-24,2,0,0,-0.027721944422222675,0.6547417798557718
2023-08-25,2,0,0,-0.024776972886969523,0.6385192605283191
2023-08-28,2,0,0,-0.016770786765100278,0.6278107901645892
2023-08-29,1,0,0,-0.004033265784735146,0.6252786623853308
2023-08-30,1,0,0,-0.00019931965270145722,0.6251540320595025
2023-08-31,0,0,0,0.0024025941951244453,0.6266560235079873
2023-09-01,0,0,0,0.011136536813210043,0.6336348013830039
2023-09-05,0,0,0,0.008748350074727119,0.6391780604450327
2023-09-06,1,0,0,-0.004922198859895621,0.6360318989246398
2023-09-07,1,0,0,-0.002417305520497897,0.6344944155041565
2023-09-08,1,0,0,-0.0022321320985788052,0.6330781401529407
2023-09-11,1,0,0,-0.003930984760266184,0.6305895196319419
2023-09-12,1,0,0,0.002595324498184553,0.632226104060541
2023-09-13,1,0,0,0.003113675042628865,0.6341946507020528
2023-09-14,0,0,0,0.013573483611510175,0.6428028813998646
2023-09-15,0,0,0,0.010812622644418002,0.649753266391186
2023-09-18,0,0,0,0.027737500615349766,0.6677757980175371
2023-09-19,0,0,0,0.027878381006481556,0.6863923061415772
2023-09-20,0,0,0,0.0147108834294286,0.6964897433440825
2023-09-21,0,0,0,0.013041620056293302,0.7055730979498813
2023-09-22,0,1,1,0.0,0.7055730979498813
2023-09-25,0,1,1,0.0,0.7055730979498813
2023-09-26,1,0,0,-0.0033976642871857542,0.703175797432978
2023-09-27,1,2,2,0.00324724280790606,0.7054591799838857
2023-09-28,0,0,0,0.01633834844498833,0.7169852178801782
2023-09-29,1,0,0,0.005666866243236392,0.7210482772082829
2023-10-02,1,0,0,0.007042315262763756,0.7261261264960562
2023-10-03,2,0,0,-0.01869032641053698,0.7125545921766261
2023-10-04,2,0,0,-0.01049545587804163,0.7050760068937403
