date_prediction,y_true,y_pred,trade_return,cumulative_return
2023-05-12,2,1,0.0,1.0
2023-05-15,2,1,0.0,1.0
2023-05-16,2,1,0.0,1.0
2023-05-17,2,1,0.0,1.0
2023-05-18,0,1,0.0,1.0
2023-05-19,0,2,-0.018306324565311716,0.9816936754346883
2023-05-22,0,2,-0.009862568080660515,0.9720116547263599
2023-05-23,2,2,0.014441915500177382,0.9860493649091056
2023-05-24,2,2,0.021920946481803774,1.0076645002656945
2023-05-25,1,2,0.0130659067039873,1.020830550615086
2023-05-26,1,2,-0.006092122364463339,1.0146115259873565
2023-05-30,2,2,0.018273625449253185,1.0331521569897448
2023-05-31,2,2,0.022479373367170187,1.0563767700718145
2023-06-01,2,2,0.014885046229175991,1.072100987129761
2023-06-02,1,2,-0.0034677286759143993,1.0683832317932151
2023-06-05,1,2,0.004712476872908793,1.0734179630644443
2023-06-06,1,2,0.003503802720177356,1.0771790078433165
2023-06-07,2,2,0.01673340861277173,1.0952038843306589
2023-06-08,2,2,0.01748505140284211,1.1143535805447728
2023-06-09,2,2,0.017151054654866816,1.1334659197095427
2023-06-12,2,2,0.020030206628780654,1.156169476288006
2023-06-13,2,2,0.009288163749204827,1.1669081677056012
2023-06-14,1,2,0.008461804404747973,1.176782316379029
2023-06-15,0,2,-0.008389341712157385,1.166909887406101
2023-06-16,1,2,-0.009955552307426552,1.1552926549839764
2023-06-20,0,2,-0.009200854732235302,1.1446629750922503
2023-06-21,0,2,-0.008445427339629991,1.1349958071077442
2023-06-22,1,2,-0.0007941733727162501,1.1340944236595947
2023-06-23,1,1,0.0,1.1340944236595947
2023-06-26,2,1,0.0,1.1340944236595947
2023-06-27,2,1,0.0,1.1340944236595947
2023-06-28,2,1,0.0,1.1340944236595947
2023-06-29,2,0,-0.013454045348525847,1.1188362658541682
2023-06-30,0,0,0.0007999448783010756,1.1197312731946958
2023-07-03,0,0,0.00987523572478742,1.1307888834659097
2023-07-05,0,0,0.008385776922961207,1.140271426789619
2023-07-06,1,0,-0.006272097555533321,1.1331195331610073
2023-07-07,2,0,-0.016642598276177843,1.1142614799717185
2023-07-10,2,0,-0.022793871184314602,1.0888631473315995
2023-07-11,2,0,-0.014903420782515385,1.0726353616723425
2023-07-12,2,0,-0.011321124701167728,1.0604919229839678
2023-07-13,2,0,-0.009964421827082414,1.0499247341191418
2023-07-14,2,0,-0.013383945118184479,1.0358725990994666
2023-07-17,1,0,-0.002670934980546654,1.0331058507391422
2023-07-18,1,0,0.004092254367456464,1.0373335826688743
2023-07-19,1,0,0.002426797439093448,1.0398509811507808
2023-07-20,1,1,0.0,1.0398509811507808
2023-07-21,1,1,0.0,1.0398509811507808
2023-07-24,1,1,0.0,1.0398509811507808
2023-07-25,1,0,-0.0032337490985292314,1.0364883639778797
2023-07-26,1,0,-0.004863406347511907,1.0314474998893874
2023-07-27,2,0,-0.008665697581821953,1.0225092877838196
2023-07-28,0,0,0.015023218835244465,1.0378706685752657
2023-07-31,0,0,0.01897375984099066,1.0575629773868211
2023-08-01,0,0,0.02156565839228101,1.0803700192854688
2023-08-02,1,0,-0.0011188495863491263,1.0791612477362873
2023-08-03,1,0,0.0005575999924510874,1.0797629880398787
2023-08-04,1,0,0.002304545685014892,1.0822513511748046
2023-08-07,0,0,0.010979422970001939,1.094133846519209
2023-08-08,1,0,0.007852210536825279,1.1027252158375442
2023-08-09,1,0,-0.004926518081677663,1.0972926201225988
2023-08-10,1,0,0.0069302735396787035,1.1048971581331193
2023-08-11,0,0,0.013377925689760668,1.1196783902094518
2023-08-14,0,0,0.026585253835612103,1.1494453244274196
2023-08-15,0,0,0.015356479123556992,1.1670967575556594
2023-08-16,1,0,0.0010353580482985272,1.1683051205767376
2023-08-17,1,0,-0.003933301134004067,1.1637098247211104
2023-08-18,2,0,-0.01517258703213238,1.1460533361253817
2023-08-21,1,0,0.005332088003090538,1.1521641933698377
2023-08-22,1,0,-0.004139019967499479,1.147395362767642
2023-08-23,1,1,0.0,1.147395362767642
2023-08-24,2,1,0.0,1.147395362767642
2023-08-25,2,1,0.0,1.147395362767642
2023-08-28,2,1,0.0,1.147395362767642
2023-08-29,1,2,0.004033265784735146,1.1520231132258565
2023-08-30,1,2,0.00019931965270145722,1.1522527340726887
2023-08-31,0,2,-0.0024025941951244453,1.1494843383424893
2023-09-01,0,2,-0.011136536813210043,1.1366830636923297
2023-09-05,0,2,-0.008748350074727119,1.126738962327136
2023-09-06,1,2,0.004922198859895621,1.1322849955629024
2023-09-07,1,2,0.002417305520497897,1.1350220743334536
2023-09-08,1,2,0.0022321320985788052,1.1375555935381687
2023-09-11,1,2,0.003930984760266184,1.1420273072403229
2023-09-12,1,2,-0.002595324498184553,1.1390633757922464
2023-09-13,1,2,-0.003113675042628865,1.1355167025870696
2023-09-14,0,2,-0.013573483611510175,1.120103785233908
2023-09-15,0,2,-0.010812622644418002,1.1079925256815895
2023-09-18,0,2,-0.027737500615349766,1.0772595823186935
2023-09-19,0,2,-0.027878381006481556,1.0472273292399297
2023-09-20,0,2,-0.0147108834294286,1.0318216900753692
2023-09-21,0,2,-0.013041620056293302,1.0183650636275638
2023-09-22,0,2,-0.0105439027122177,1.0076275214711534
2023-09-25,0,2,-0.008700926492025229,0.9988602284754913
2023-09-26,1,2,0.0033976642871857542,1.0022540202016728
2023-09-27,1,2,0.00324724280790606,1.0055085823604675
2023-09-28,0,2,-0.01633834844498833,0.9890802327774358
2023-09-29,1,2,-0.005666866243236392,0.983475247394457
2023-10-02,1,2,-0.007042315262763756,0.9765493046491807
2023-10-03,2,2,0.01869032641053698,0.9948013299090567
2023-10-04,2,2,0.01049545587804163,1.0052422233745344
2023-10-05,2,2,0.02349596761663215,1.028861362101814
2023-10-06,2,2,0.015887245053382848,1.0452071346874827
2023-10-10,1,2,-0.006989162501529296,1.0379020121753941
2023-10-11,1,2,-0.0007585904229744018,1.037114669648972
2023-10-12,1,2,0.00542355125465298,1.0427395142167657
2023-10-13,1,2,-0.003045369254971036,1.0395639873592266
2023-10-16,0,2,-0.021865106416138803,1.0168338101492316
2023-10-17,0,2,-0.034080314736620446,0.9821797938645088
2023-10-18,0,2,-0.022611610899176023,0.9599711265326116
2023-10-19,1,2,-0.0070873829403342685,0.953167443547211
2023-10-20,0,2,-0.00885149599818751,0.9447304857350503
2023-10-23,0,2,-0.01892561082049692,0.9268508842317696
2023-10-24,0,2,-0.030677935532136165,0.898417012557404
2023-10-25,1,2,-0.004765056408504048,0.8941360048142083
2023-10-26,2,2,0.013673357412038432,0.9063618459830051
2023-10-27,2,2,0.029263763680311142,0.9328854048527024
2023-10-30,2,2,0.036229058924045016,0.9666829651544926
2023-10-31,2,2,0.03923411863355759,1.0046099192904032
2023-11-01,2,2,0.030232268484758334,1.034981556092842
2023-11-02,2,2,0.014035013518888164,1.049507536224405
2023-11-03,1,2,0.0056076263628908295,1.0553927823525897
2023-11-06,1,2,-0.004267056398756052,1.050889361827451
2023-11-07,2,2,0.00841871937773073,1.0597365044617189
2023-11-08,1,2,0.0065643315296582535,1.0666929662110867
2023-11-09,2,2,0.0341242583007586,1.1030930725176762
2023-11-10,2,2,0.019849349930085025,1.1249887529195324
2023-11-13,2,2,0.021917565020973223,1.14964576705951
2023-11-14,1,2,0.00407496572788626,1.154330534159487
2023-11-15,2,2,0.009882564305092075,1.1657382798926494
2023-11-16,1,2,0.006643325438357452,1.1734826586619274
2023-11-17,2,2,0.009437285938460178,1.1845571500555445
2023-11-20,1,2,0.0020319908635574617,1.1869641593618192
2023-11-21,1,2,0.004660426869924328,1.1924959190237463
2023-11-22,1,2,-0.0013584501773368461,1.1908759727310751
2023-11-24,1,2,-0.0019212793792961049,1.1885879672813677
2023-11-27,1,2,0.003817139970347498,1.1931249739195515
2023-11-28,2,2,0.008724633284432565,1.2035345517794978
2023-11-29,1,2,0.004219177929324773,1.2086124781975456
2023-11-30,1,2,-0.00013565150241788915,1.2084485280990371
2023-12-01,0,1,0.0,1.2084485280990371
2023-12-04,1,1,0.0,1.2084485280990371
2023-12-05,2,1,0.0,1.2084485280990371
2023-12-06,2,1,0.0,1.2084485280990371
2023-12-07,2,0,-0.012672383170444779,1.1931346053092062
2023-12-08,2,0,-0.02230918104933853,1.166516749383132
2023-12-11,2,0,-0.021008355870970385,1.1420101503826436
2023-12-12,2,0,-0.01625637808615461,1.123445201599797
2023-12-13,1,0,-0.0071105961336580875,1.115456836492925
2023-12-14,2,0,-0.010344273187139845,1.1039182462477795
2023-12-15,1,0,0.004415979015201501,1.1087931260577075
2023-12-18,1,0,-0.001305740530600133,1.1073453299329632
2023-12-19,1,0,0.0028815368852081313,1.110536186345828
2023-12-20,2,0,-0.011978627387585464,1.0972334871691611
2023-12-21,1,0,-0.0058987728445778695,1.0907611560708863
2023-12-22,1,0,-0.0056682004649662,1.0845785031788782
2023-12-26,1,0,0.0010304040787475785,1.0856960572922758
2023-12-27,0,0,0.0024573466946113606,1.0883639889100156
2023-12-28,0,0,0.008471054533746972,1.0975835796126387
2023-12-29,0,0,0.013631516944270077,1.112545308775881
2024-01-02,0,0,0.009612371305535617,1.1232395073780665
2024-01-03,2,0,-0.012482965249888147,1.1092181476401648
2024-01-04,2,0,-0.014464587405441777,1.0931737647919215
2024-01-05,2,0,-0.018353321660366562,1.0731103950560215
2024-01-08,1,0,-0.0035058370824120797,1.0693482448395122
2024-01-09,1,0,-0.0057458379323031645,1.0632039431314715
2024-01-10,1,0,-7.941606936187249e-05,1.063119507653378
2024-01-11,0,0,0.0029831667880839212,1.0662909704603736
2024-01-12,1,0,0.009327278866265385,1.0762365636944382
2024-01-16,2,0,-0.015491059221305954,1.0595645193501129
2024-01-17,2,0,-0.023468091888832178,1.0346985618478581
2024-01-18,2,0,-0.01749868378923674,1.0165926988969045
2024-01-19,1,0,-0.005938197108111426,1.0105559710721879
2024-01-22,2,0,-0.009015691162218719,1.001445110534865
2024-01-23,1,0,-0.005420819113210363,0.9960164577388465
2024-01-24,2,0,-0.012196726638511091,0.9838683172763476
2024-01-25,1,0,-0.006295269793001066,0.977674600778307
2024-01-26,0,0,0.00926611909482827,0.9867338500651075
2024-01-29,1,0,0.004411636041810071,0.9910869606817287
2024-01-30,1,0,-0.006830426778239359,0.9843174137659244
2024-01-31,2,0,-0.02005100620311126,0.9645808591966734
2024-02-01,2,0,-0.009791720181288047,0.9551359533311932
2024-02-02,1,0,-0.007350889930344286,0.9481148540697412
2024-02-05,2,0,-0.01114752478915328,0.9375457202310343
2024-02-06,2,0,-0.014609713940984972,0.9238484454518642
2024-02-07,1,0,-0.005361253887263422,0.9188954593824431
2024-02-08,0,0,0.008951788442825712,0.9271212171359078
2024-02-09,1,0,0.005170432319325558,0.9319148346409197
2024-02-12,1,0,-0.0015711645461114771,0.9304506430927365
2024-02-13,2,0,-0.010579064148866158,0.9206073460521047
2024-02-14,1,0,-0.0009898186455390787,0.9196961117357622
2024-02-15,0,0,0.010779945455182646,0.9296103856556173
2024-02-16,2,0,0.004748714005794521,0.9340248395139121
2024-02-20,2,0,-0.022769534057636213,0.9127575291199218
2024-02-21,2,0,-0.017610097536677943,0.8966837800047828
2024-02-22,1,0,0.0017396417455275781,0.8982436885410165
2024-02-23,1,0,0.003741557890518988,0.901604519301486
2024-02-26,1,0,-0.005274697162899859,0.8968488285014687
2024-02-27,2,0,-0.011598623976489485,0.8864466161759251
2024-02-28,2,0,-0.012069690185794523,0.8757474801524359
2024-02-29,1,0,0.0034574536121460614,0.8787753364410168
2024-03-01,1,0,0.006291572646030603,0.8843042153097754
2024-03-04,1,0,-0.005147130056510229,0.8797525865040557
2024-03-05,2,0,-0.008868506380350107,0.871950495077515
2024-03-06,1,0,-0.0025819385017888867,0.8696991725226204
2024-03-07,1,0,-0.0034727373549235095,0.8666789357186551
2024-03-08,2,0,-0.00812307490567568,0.8596388378046411
2024-03-11,1,0,-0.006358034567627032,0.8541732243582044
2024-03-12,0,0,0.01124195946524152,0.863775805122734
2024-03-13,1,0,0.0030763180793596102,0.8664330542485464
2024-03-14,1,0,-0.005442169518674448,0.861717778690743
2024-03-15,2,0,-0.02101395064791313,0.8436096838169064
2024-03-18,2,0,-0.017887425123354686,0.8285196787642946
2024-03-19,2,0,-0.010750276175163508,0.8196128634010206
2024-03-20,1,0,0.00123074513304739,0.8206215979436343
2024-03-21,1,0,0.007240196772080104,0.826563059788165
2024-03-22,1,0,-0.0027339636988354325,0.8243032663879059
2024-03-25,1,0,-0.006929635880646997,0.8185911448966097
2024-03-26,1,0,-0.009756748002145458,0.8106043573790658
2024-03-27,0,0,0.0008993471708940109,0.811333372114589
2024-03-28,0,0,0.009238067155850868,0.8188285242919666
2024-04-01,0,0,0.018414243613678098,0.8339066322161074
2024-04-02,1,0,0.00028241807273067326,0.8341421425200153
2024-04-03,1,0,0.0017461603585526722,0.8355986884626819
2024-04-04,2,0,-0.012181394539631319,0.8254199311617195
2024-04-05,0,0,0.008396781982585148,0.8323508023677649
2024-04-08,1,0,0.0006401054202944391,0.832883594627947
2024-04-09,0,0,0.01660297344978808,0.8467119388363189
2024-04-10,0,1,0.0,0.8467119388363189
2024-04-11,0,1,0.0,0.8467119388363189
2024-04-12,0,1,0.0,0.8467119388363189
2024-04-15,0,1,0.0,0.8467119388363189
2024-04-16,0,1,0.0,0.8467119388363189
2024-04-17,1,1,0.0,0.8467119388363189
2024-04-18,2,1,0.0,0.8467119388363189
2024-04-19,2,1,0.0,0.8467119388363189
2024-04-22,1,1,0.0,0.8467119388363189
2024-04-23,1,1,0.0,0.8467119388363189
2024-04-24,2,1,0.0,0.8467119388363189
2024-04-25,1,1,0.0,0.8467119388363189
2024-04-26,0,1,0.0,0.8467119388363189
2024-04-29,0,2,-0.01015793598650724,0.8381110931626081
2024-04-30,2,2,0.018289469512201624,0.8534397004488435
2024-05-01,2,2,0.032351031552601016,0.8810493551263064
2024-05-02,2,2,0.024386871615840435,0.9025353926369907
2024-05-03,2,2,0.011677522354922254,0.9130747698606175
2024-05-06,1,2,0.006435343646219716,0.9189507197793635
2024-05-07,1,2,0.006742868545170979,0.9251470836823259
2024-05-08,1,2,0.006505810991883926,0.9311659157484556
2024-05-09,1,2,0.00625232009631373,0.9369878631164922
2024-05-10,2,2,0.016365108275027535,0.9523217709487803
2024-05-13,2,2,0.014494175322729726,0.9661248896605644
2024-05-14,2,2,0.0107858382546776,0.9765453564542614
2024-05-15,1,2,-3.7714705911301817e-06,0.9765416734421686
2024-05-16,1,2,0.004589314558074182,0.9810233303606629
2024-05-17,1,2,0.0007051773867777813,0.9817151258291348
2024-05-20,1,2,-0.007590251171689947,0.9742636614450444
2024-05-21,1,2,-0.0031363756816692005,0.9712080045897541
2024-05-22,1,2,-0.000431420118364972,0.970789005917457
2024-05-23,1,2,0.007251586313472004,0.9778287661860372
2024-05-24,0,2,-0.007120077591568609,0.9708665494995248
2024-05-28,1,2,-0.005376942734593628,0.9656462556599333
2024-05-29,1,2,0.003123193958790416,0.968662156211939
2024-05-30,2,2,0.010669482738858392,0.9789972803674277
2024-05-31,2,2,0.014499266307314537,0.9931920226496117
2024-06-03,2,2,0.013165775803359635,1.0062681661495019
2024-06-04,2,1,0.0,1.0062681661495019
2024-06-05,1,1,0.0,1.0062681661495019
2024-06-06,1,1,0.0,1.0062681661495019
2024-06-07,2,1,0.0,1.0062681661495019
2024-06-10,2,2,0.013608105294356502,1.0199615693088233
2024-06-11,2,2,0.010470125551214023,1.0306406949969
2024-06-12,2,1,0.0,1.0306406949969
2024-06-13,2,1,0.0,1.0306406949969
2024-06-14,1,1,0.0,1.0306406949969
2024-06-17,1,1,0.0,1.0306406949969
2024-06-18,1,1,0.0,1.0306406949969
2024-06-20,1,1,0.0,1.0306406949969
2024-06-21,1,1,0.0,1.0306406949969
2024-06-24,1,1,0.0,1.0306406949969
2024-06-25,1,1,0.0,1.0306406949969
2024-06-26,1,1,0.0,1.0306406949969
2024-06-27,1,1,0.0,1.0306406949969
2024-06-28,2,1,0.0,1.0306406949969
2024-07-01,2,0,-0.011311262015534848,1.0189828480519172
2024-07-02,2,0,-0.010560913531916644,1.0082214583031346
2024-07-03,1,0,-0.006471003897152838,1.001697253317262
2024-07-05,2,0,-0.011984540772987662,0.9896923717426913
2024-07-08,1,0,-0.0020976594025319986,0.987616334233491
2024-07-09,1,0,-0.006880088743706582,0.9808214462092304
2024-07-10,1,0,0.00047745550277650473,0.9812897448059641
2024-07-11,2,0,-0.014801605086867013,0.9667650815275537
2024-07-12,1,0,0.0048225093100255235,0.971427315133828
2024-07-15,0,0,0.015383943051169371,0.9863716976281971
2024-07-16,0,0,0.028620869163341067,1.0146025129324365
2024-07-17,1,0,0.004269633213473709,1.0189344935201268
2024-07-18,1,0,-0.0020110397593374736,1.0168853757414975
2024-07-19,0,0,0.014145343721616712,1.0312695689068465
2024-07-22,0,0,0.029686873678912228,1.0618847383278902
2024-07-23,0,0,0.017394646373278762,1.0803558478402855
2024-07-24,1,0,-0.0067089155845172395,1.0731078316558855
2024-07-25,1,0,-0.006893537414935226,1.0657103226681057
2024-07-26,2,0,-0.011576945998550836,1.0533726518124789
2024-07-29,1,0,0.0030858862863102614,1.0566232400330813
2024-07-30,0,0,0.01653285675574863,1.074092240705343
2024-07-31,0,0,0.060838733579317524,1.1394386523772275
2024-08-01,0,0,0.03794061409073994,1.1826696545671447
